数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
600235.SH,民丰特纸,20200618,4.88,4.89,4.93,4.82,4.89,0.0,76347.11,37306.873,0.0,浙江,造纸,20000615,
600235.SH,民丰特纸,20200617,4.93,4.89,4.94,4.83,4.94,-1.0121,96659.14,47064.0,-0.05000000000000071,浙江,造纸,20000615,
600235.SH,民丰特纸,20200616,4.92,4.94,4.98,4.88,4.92,0.4065,111585.3,54921.493,0.020000000000000462,浙江,造纸,20000615,
600235.SH,民丰特纸,20200615,4.88,4.92,5.04,4.78,4.88,0.8197,181919.22,89380.418,0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200612,4.78,4.88,4.97,4.73,4.84,0.8264,156594.98,76341.998,0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200611,4.81,4.84,4.89,4.76,4.83,0.207,122488.98,58986.825,0.009999999999999787,浙江,造纸,20000615,
600235.SH,民丰特纸,20200610,4.7,4.83,4.83,4.65,4.7,2.766,126708.0,60325.361,0.1299999999999999,浙江,造纸,20000615,
600235.SH,民丰特纸,20200609,4.71,4.7,4.73,4.66,4.69,0.2132,37474.99,17590.778,0.009999999999999787,浙江,造纸,20000615,
600235.SH,民丰特纸,20200608,4.75,4.69,4.77,4.68,4.74,-1.0549,52401.0,24723.55,-0.04999999999999982,浙江,造纸,20000615,
600235.SH,民丰特纸,20200605,4.78,4.74,4.78,4.71,4.76,-0.4202,52000.0,24624.436,-0.019999999999999574,浙江,造纸,20000615,
600235.SH,民丰特纸,20200604,4.75,4.76,4.78,4.69,4.76,0.0,71887.0,34126.262,0.0,浙江,造纸,20000615,
600235.SH,民丰特纸,20200603,4.8,4.76,4.83,4.75,4.79,-0.6263,62367.0,29871.868,-0.03000000000000025,浙江,造纸,20000615,
600235.SH,民丰特纸,20200602,4.77,4.79,4.82,4.74,4.77,0.4193,59631.98,28512.191,0.020000000000000462,浙江,造纸,20000615,
600235.SH,民丰特纸,20200601,4.67,4.77,4.8,4.67,4.65,2.5806,73524.01,34897.669,0.11999999999999922,浙江,造纸,20000615,
600235.SH,民丰特纸,20200529,4.64,4.65,4.69,4.62,4.67,-0.4283,32618.98,15210.181,-0.019999999999999574,浙江,造纸,20000615,
600235.SH,民丰特纸,20200528,4.64,4.67,4.68,4.56,4.64,0.6466,49642.01,22914.543,0.03000000000000025,浙江,造纸,20000615,
600235.SH,民丰特纸,20200527,4.67,4.64,4.68,4.61,4.65,-0.2151,35747.0,16616.065,-0.010000000000000675,浙江,造纸,20000615,
600235.SH,民丰特纸,20200526,4.6,4.65,4.65,4.59,4.58,1.5284,38410.01,17777.779,0.07000000000000028,浙江,造纸,20000615,
600235.SH,民丰特纸,20200525,4.53,4.58,4.62,4.53,4.54,0.8811,33622.67,15394.946,0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200522,4.63,4.54,4.64,4.51,4.63,-1.9438,44495.92,20317.812,-0.08999999999999986,浙江,造纸,20000615,
600235.SH,民丰特纸,20200521,4.63,4.63,4.67,4.6,4.61,0.4338,36885.01,17103.498,0.019999999999999574,浙江,造纸,20000615,
600235.SH,民丰特纸,20200520,4.7,4.61,4.7,4.6,4.7,-1.9149,65494.02,30352.39,-0.08999999999999986,浙江,造纸,20000615,
600235.SH,民丰特纸,20200519,4.7,4.7,4.72,4.67,4.66,0.8584,43499.01,20407.229,0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200518,4.75,4.66,4.76,4.66,4.74,-1.6878,55513.01,26083.063,-0.08000000000000007,浙江,造纸,20000615,
600235.SH,民丰特纸,20200515,4.8,4.74,4.8,4.73,4.75,-0.2105,57884.01,27571.783,-0.009999999999999787,浙江,造纸,20000615,
600235.SH,民丰特纸,20200514,4.77,4.75,4.81,4.73,4.82,-1.4523,61250.0,29229.764,-0.07000000000000028,浙江,造纸,20000615,
600235.SH,民丰特纸,20200513,4.82,4.82,4.83,4.73,4.86,-0.823,94525.0,45127.285,-0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200512,4.83,4.86,4.96,4.81,4.82,0.8299,141551.01,69057.853,0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200511,4.81,4.82,4.87,4.77,4.8,0.4167,119486.93,57649.514,0.020000000000000462,浙江,造纸,20000615,
600235.SH,民丰特纸,20200508,4.77,4.8,4.86,4.77,4.77,0.6289,76452.31,36796.481,0.03000000000000025,浙江,造纸,20000615,
600235.SH,民丰特纸,20200507,4.8,4.77,4.86,4.76,4.85,-1.6495,90936.3,43737.619,-0.08000000000000007,浙江,造纸,20000615,
600235.SH,民丰特纸,20200506,4.82,4.85,4.9,4.75,4.81,0.8316,127702.92,61641.064,0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200430,4.6,4.81,4.84,4.56,4.63,3.8877,164626.22,78168.232,0.17999999999999972,浙江,造纸,20000615,
600235.SH,民丰特纸,20200429,4.67,4.63,4.68,4.45,4.75,-2.5263,184845.22,84578.413,-0.1200000000000001,浙江,造纸,20000615,
600235.SH,民丰特纸,20200428,5.03,4.75,5.19,4.7,4.72,0.6356,295555.2,146631.457,0.03000000000000025,浙江,造纸,20000615,
600235.SH,民丰特纸,20200427,4.52,4.72,4.88,4.45,4.51,4.6563,176667.68,83310.643,0.20999999999999996,浙江,造纸,20000615,
600235.SH,民丰特纸,20200424,4.59,4.51,4.6,4.5,4.59,-1.7429,37437.99,16950.607,-0.08000000000000007,浙江,造纸,20000615,
600235.SH,民丰特纸,20200423,4.6,4.59,4.62,4.55,4.58,0.2183,38548.9,17662.043,0.009999999999999787,浙江,造纸,20000615,
600235.SH,民丰特纸,20200422,4.5,4.58,4.62,4.49,4.55,0.6593,39408.41,17915.83,0.03000000000000025,浙江,造纸,20000615,
600235.SH,民丰特纸,20200421,4.62,4.55,4.64,4.5,4.65,-2.1505,54336.0,24678.105,-0.10000000000000053,浙江,造纸,20000615,
600235.SH,民丰特纸,20200420,4.59,4.65,4.66,4.54,4.58,1.5284,60068.0,27647.285,0.07000000000000028,浙江,造纸,20000615,
600235.SH,民丰特纸,20200417,4.68,4.58,4.68,4.56,4.66,-1.7167,58646.85,27075.594,-0.08000000000000007,浙江,造纸,20000615,
600235.SH,民丰特纸,20200416,4.62,4.66,4.67,4.61,4.66,0.0,42331.1,19644.888,0.0,浙江,造纸,20000615,
600235.SH,民丰特纸,20200415,4.76,4.66,4.77,4.63,4.77,-2.3061,85427.01,39924.829,-0.10999999999999943,浙江,造纸,20000615,
600235.SH,民丰特纸,20200414,4.74,4.77,4.78,4.7,4.72,1.0593,72649.1,34406.553,0.04999999999999982,浙江,造纸,20000615,
600235.SH,民丰特纸,20200413,4.76,4.72,4.78,4.64,4.82,-2.0747,82951.85,39081.315,-0.10000000000000053,浙江,造纸,20000615,
600235.SH,民丰特纸,20200410,4.99,4.82,5.0,4.78,4.94,-2.4291,134189.85,65466.296,-0.1200000000000001,浙江,造纸,20000615,
600235.SH,民丰特纸,20200409,4.83,4.94,5.04,4.81,4.86,1.6461,227218.5,112421.025,0.08000000000000007,浙江,造纸,20000615,
600235.SH,民丰特纸,20200408,4.83,4.86,4.86,4.72,4.85,0.2062,155022.7,74330.83,0.010000000000000675,浙江,造纸,20000615,
600235.SH,民丰特纸,20200407,4.73,4.85,4.88,4.65,4.89,-0.818,231629.88,111097.629,-0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200403,4.7,4.89,4.94,4.56,4.75,2.9474,296558.33,140998.434,0.13999999999999968,浙江,造纸,20000615,
600235.SH,民丰特纸,20200402,4.29,4.75,4.75,4.25,4.32,9.9537,126013.33,57465.846,0.4299999999999997,浙江,造纸,20000615,
600235.SH,民丰特纸,20200401,4.32,4.32,4.39,4.3,4.33,-0.2309,42601.33,18490.818,-0.009999999999999787,浙江,造纸,20000615,
600235.SH,民丰特纸,20200331,4.38,4.33,4.4,4.33,4.36,-0.6881,37738.0,16472.25,-0.03000000000000025,浙江,造纸,20000615,
600235.SH,民丰特纸,20200330,4.48,4.36,4.49,4.3,4.53,-3.7528,76854.0,33577.329,-0.16999999999999993,浙江,造纸,20000615,
600235.SH,民丰特纸,20200327,4.54,4.53,4.6,4.52,4.51,0.4435,53184.0,24265.954,0.020000000000000462,浙江,造纸,20000615,
600235.SH,民丰特纸,20200326,4.54,4.51,4.58,4.48,4.55,-0.8791,58535.0,26464.599,-0.040000000000000036,浙江,造纸,20000615,
600235.SH,民丰特纸,20200325,4.55,4.55,4.57,4.5,4.47,1.7897,63594.13,28863.737,0.08000000000000007,浙江,造纸,20000615,
600235.SH,民丰特纸,20200324,4.43,4.47,4.47,4.37,4.37,2.2883,47724.0,21114.845,0.09999999999999964,浙江,造纸,20000615,
600235.SH,民丰特纸,20200323,4.48,4.37,4.48,4.35,4.55,-3.956,59779.33,26403.46,-0.17999999999999972,浙江,造纸,20000615,
600235.SH,民丰特纸,20200320,4.5,4.55,4.56,4.46,4.49,1.3363,55620.0,25141.818,0.05999999999999961,浙江,造纸,20000615,
600235.SH,民丰特纸,20200319,4.4,4.49,4.49,4.36,4.42,1.5837,73398.0,32619.977,0.07000000000000028,浙江,造纸,20000615,
600235.SH,民丰特纸,20200318,4.6,4.42,4.66,4.4,4.58,-3.4934,90019.0,40986.01,-0.16000000000000014,浙江,造纸,20000615,
600235.SH,民丰特纸,20200317,4.71,4.58,4.75,4.36,4.68,-2.1368,127775.01,57975.852,-0.09999999999999964,浙江,造纸,20000615,
600235.SH,民丰特纸,20200316,4.81,4.68,4.98,4.67,4.76,-1.6807,174497.01,84926.106,-0.08000000000000007,浙江,造纸,20000615,
600235.SH,民丰特纸,20200313,4.57,4.76,4.82,4.53,4.9,-2.8571,152110.0,70789.955,-0.14000000000000057,浙江,造纸,20000615,
