 ˝æ›”…w0x7ce’˚¿Ì
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,«∞ ’≈Ãº€,∏¥»®“Ú◊”,≥…Ωª¡ø,≥…Ωª∂Ó,≤®∂Ø,µÿ«¯,––“µ,…œ –»’∆⁄,ÕÀ –»’∆⁄
600497.SH,≥€∫Í–ø’‡,20200423,3.51,3.49,3.52,3.48,3.51,-0.5698,124724.82,43604.829,-0.019999999999999574,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200422,3.49,3.51,3.52,3.46,3.51,0.0,114947.66,40201.159,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200421,3.56,3.51,3.56,3.48,3.57,-1.6807,238175.38,83580.994,-0.06000000000000005,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200420,3.57,3.57,3.59,3.56,3.57,0.0,130868.58,46729.479,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200417,3.58,3.57,3.62,3.56,3.57,0.0,224685.75,80672.435,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200416,3.59,3.57,3.59,3.55,3.6,-0.8333,136881.45,48880.038,-0.03000000000000025,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200415,3.61,3.6,3.66,3.58,3.61,-0.277,239351.7,86546.968,-0.009999999999999787,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200414,3.54,3.61,3.62,3.54,3.53,2.2663,262389.42,94136.241,0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200413,3.55,3.53,3.55,3.51,3.54,-0.2825,136124.8,48004.858,-0.010000000000000231,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200410,3.62,3.54,3.63,3.53,3.62,-2.2099,276388.57,98640.627,-0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200409,3.65,3.62,3.66,3.6,3.64,-0.5495,251734.41,91295.397,-0.020000000000000018,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200408,3.6,3.64,3.7,3.57,3.62,0.5525,424549.04,154107.631,0.020000000000000018,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200407,3.6,3.62,3.66,3.58,3.56,1.6854,344793.42,124907.193,0.06000000000000005,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200403,3.61,3.56,3.62,3.54,3.63,-1.9284,212786.57,76025.877,-0.06999999999999984,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200402,3.56,3.63,3.63,3.54,3.59,1.1142,237053.33,84921.932,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200401,3.58,3.59,3.67,3.55,3.58,0.2793,304847.21,109903.848,0.009999999999999787,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200331,3.53,3.58,3.64,3.51,3.5,2.2857,347017.29,124177.958,0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200330,3.52,3.5,3.52,3.46,3.57,-1.9608,226847.68,79140.755,-0.06999999999999984,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200327,3.61,3.57,3.63,3.54,3.61,-1.108,377702.55,135264.102,-0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200326,3.51,3.61,3.74,3.47,3.51,2.849,650418.91,234804.23,0.10000000000000009,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200325,3.53,3.51,3.56,3.5,3.47,1.1527,361378.76,127415.242,0.03999999999999959,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200324,3.46,3.47,3.53,3.43,3.39,2.3599,345218.76,119535.342,0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200323,3.38,3.39,3.43,3.36,3.44,-1.4535,262547.16,89073.16,-0.04999999999999982,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200320,3.43,3.44,3.44,3.38,3.4,1.1765,231737.6,79101.125,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200319,3.4,3.4,3.44,3.36,3.43,-0.8746,339151.34,115198.696,-0.03000000000000025,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200318,3.51,3.43,3.53,3.42,3.5,-2.0,322605.16,112396.903,-0.06999999999999984,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200317,3.51,3.5,3.57,3.42,3.52,-0.5682,355852.79,124138.926,-0.020000000000000018,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200316,3.62,3.52,3.64,3.51,3.61,-2.4931,359758.85,128891.492,-0.08999999999999986,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200313,3.51,3.61,3.64,3.48,3.67,-1.6349,388142.82,138283.138,-0.06000000000000005,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200312,3.68,3.67,3.72,3.65,3.74,-1.8717,324548.3,119214.204,-0.07000000000000028,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200311,3.8,3.74,3.81,3.73,3.79,-1.3193,425543.64,160675.354,-0.04999999999999982,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200310,3.68,3.79,3.79,3.67,3.74,1.3369,437934.51,163768.234,0.04999999999999982,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200309,3.8,3.74,3.8,3.72,3.87,-3.3592,424869.0,159797.82,-0.1299999999999999,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200306,3.89,3.87,3.92,3.84,3.95,-2.0253,579715.09,224421.502,-0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200305,3.84,3.95,4.05,3.81,3.81,3.6745,883796.47,347304.108,0.14000000000000012,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200304,3.74,3.81,3.82,3.73,3.77,1.061,337441.68,127462.271,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200303,3.81,3.77,3.84,3.74,3.75,0.5333,381666.6,144918.171,0.020000000000000018,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200302,3.65,3.75,3.79,3.65,3.64,3.022,358697.94,134223.923,0.10999999999999988,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200228,3.74,3.64,3.77,3.62,3.83,-4.9608,490304.5,180939.087,-0.18999999999999995,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200227,3.86,3.83,3.89,3.82,3.86,-0.7772,322167.14,123929.417,-0.029999999999999805,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200226,3.81,3.86,3.93,3.77,3.87,-0.2584,507584.23,196271.043,-0.010000000000000231,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200225,3.87,3.87,3.89,3.75,3.95,-2.0253,521057.27,200062.12,-0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200224,4.0,3.95,4.02,3.92,3.99,-1.0025,433210.61,171379.94,-0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200221,4.0,3.99,4.03,3.97,4.02,-0.7463,469814.9,187847.185,-0.02999999999999936,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200220,3.95,4.02,4.02,3.89,3.96,1.5152,479531.28,189924.311,0.05999999999999961,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200219,4.03,3.96,4.03,3.93,4.03,-1.737,429027.73,170213.663,-0.07000000000000028,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200218,4.02,4.03,4.07,3.99,4.07,-0.9828,508831.53,204679.479,-0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200217,4.0,4.07,4.07,3.97,4.05,0.4938,619526.77,248853.795,0.020000000000000462,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200214,3.8,4.05,4.16,3.79,3.79,6.8602,1028019.6,411241.82,0.2599999999999998,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200213,3.84,3.79,3.87,3.78,3.86,-1.8135,401263.79,153037.138,-0.06999999999999984,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200212,3.79,3.86,3.87,3.76,3.81,1.3123,421202.03,161056.366,0.04999999999999982,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200211,3.77,3.81,3.93,3.74,3.76,1.3298,508597.5,194657.507,0.050000000000000266,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200210,3.66,3.76,3.77,3.65,3.68,2.1739,364096.61,135145.372,0.07999999999999963,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200207,3.65,3.68,3.74,3.63,3.67,0.2725,375519.18,137627.891,0.010000000000000231,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200206,3.68,3.67,3.68,3.62,3.64,0.8242,353707.5,129150.506,0.029999999999999805,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200205,3.61,3.64,3.74,3.58,3.6,1.1111,312151.24,114284.188,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200204,3.37,3.6,3.68,3.37,3.69,-2.439,417382.84,149603.618,-0.08999999999999986,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200203,3.69,3.69,3.69,3.69,4.1,-10.0,115832.0,42742.008,-0.4099999999999997,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200123,4.16,4.1,4.18,4.05,4.23,-3.0733,290101.08,119377.685,-0.13000000000000078,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200122,4.25,4.23,4.25,4.14,4.26,-0.7042,281236.82,117720.671,-0.02999999999999936,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200121,4.33,4.26,4.34,4.25,4.37,-2.5172,230288.24,98549.229,-0.11000000000000032,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200120,4.32,4.37,4.37,4.29,4.34,0.6912,183085.49,79242.834,0.03000000000000025,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200117,4.34,4.34,4.41,4.33,4.32,0.463,227465.7,99393.782,0.019999999999999574,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200116,4.34,4.32,4.38,4.31,4.33,-0.2309,204029.46,88582.515,-0.009999999999999787,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200115,4.39,4.33,4.4,4.32,4.41,-1.8141,219616.48,95471.965,-0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200114,4.36,4.41,4.47,4.34,4.36,1.1468,420814.82,186193.93,0.04999999999999982,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200113,4.34,4.36,4.37,4.31,4.35,0.2299,215312.12,93455.212,0.010000000000000675,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200110,4.39,4.35,4.41,4.33,4.4,-1.1364,272033.0,118622.78,-0.05000000000000071,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200109,4.4,4.4,4.42,4.37,4.36,0.9174,223879.01,98315.77,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200108,4.46,4.36,4.46,4.35,4.48,-2.6786,455867.06,200893.517,-0.1200000000000001,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200107,4.49,4.48,4.57,4.45,4.47,0.2237,466239.4,209462.219,0.010000000000000675,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200106,4.45,4.47,4.53,4.4,4.46,0.2242,489871.14,219320.174,0.009999999999999787,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200103,4.43,4.46,4.48,4.41,4.43,0.6772,366935.97,163062.665,0.03000000000000025,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20200102,4.4,4.43,4.49,4.39,4.38,1.1416,423479.99,187822.437,0.04999999999999982,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191231,4.39,4.38,4.4,4.33,4.43,-1.1287,303010.49,132363.555,-0.04999999999999982,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191230,4.39,4.43,4.45,4.32,4.37,1.373,520701.66,228491.729,0.05999999999999961,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191227,4.23,4.37,4.51,4.22,4.23,3.3097,856195.14,375245.148,0.13999999999999968,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191226,4.19,4.23,4.25,4.18,4.2,0.7143,160533.57,67736.17,0.03000000000000025,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191225,4.23,4.2,4.24,4.18,4.24,-0.9434,165436.26,69519.85,-0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191224,4.11,4.24,4.26,4.1,4.11,3.163,265414.37,111435.673,0.1299999999999999,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191223,4.2,4.11,4.22,4.11,4.21,-2.3753,186161.91,77590.508,-0.09999999999999964,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191220,4.27,4.21,4.27,4.19,4.28,-1.6355,231840.23,98251.714,-0.07000000000000028,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191219,4.27,4.28,4.29,4.23,4.28,0.0,245093.36,104340.216,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191218,4.29,4.28,4.35,4.26,4.31,-0.6961,246786.18,106012.931,-0.02999999999999936,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191217,4.25,4.31,4.34,4.23,4.25,1.4118,373151.49,160231.014,0.05999999999999961,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191216,4.26,4.25,4.27,4.19,4.26,-0.2347,218120.46,92322.709,-0.009999999999999787,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191213,4.25,4.26,4.28,4.21,4.22,0.9479,182828.31,77470.693,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191212,4.16,4.22,4.39,4.15,4.16,1.4423,242405.24,103047.934,0.05999999999999961,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191211,4.18,4.16,4.19,4.14,4.2,-0.9524,88659.59,36911.169,-0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191210,4.15,4.2,4.22,4.13,4.15,1.2048,154718.29,64869.812,0.04999999999999982,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191209,4.16,4.15,4.18,4.13,4.15,0.0,86930.2,36133.725,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191206,4.16,4.15,4.16,4.11,4.15,0.0,69899.6,28878.839,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191205,4.16,4.15,4.18,4.14,4.15,0.0,94552.77,39315.327,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191204,4.09,4.15,4.15,4.09,4.12,0.7282,83453.83,34488.423,0.03000000000000025,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191203,4.1,4.12,4.13,4.07,4.11,0.2433,66789.04,27412.355,0.009999999999999787,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191202,4.09,4.11,4.14,4.08,4.1,0.2439,96441.03,39605.641,0.010000000000000675,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191129,4.12,4.1,4.12,4.06,4.13,-0.7264,94413.0,38586.554,-0.03000000000000025,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191128,4.11,4.13,4.17,4.09,4.09,0.978,169021.09,69876.666,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191127,4.08,4.09,4.14,4.05,4.05,0.9877,156240.22,63998.194,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191126,4.14,4.05,4.19,4.05,4.14,-2.1739,257259.92,106017.959,-0.08999999999999986,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191125,3.99,4.14,4.14,3.99,3.99,3.7594,221449.51,90604.791,0.14999999999999947,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191122,4.01,3.99,4.06,3.98,4.0,-0.25,115189.52,46225.639,-0.009999999999999787,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191121,4.0,4.0,4.02,3.97,4.02,-0.4975,80825.85,32253.138,-0.019999999999999574,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191120,4.08,4.02,4.09,3.97,4.12,-2.4272,248996.47,99991.806,-0.10000000000000053,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191119,4.08,4.12,4.13,4.08,4.08,0.9804,88876.72,36534.459,0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191118,4.08,4.08,4.13,4.05,4.08,0.0,101628.44,41649.727,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191115,4.1,4.08,4.15,4.08,4.1,-0.4878,81786.4,33584.224,-0.019999999999999574,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191114,4.1,4.1,4.13,4.07,4.1,0.0,74265.96,30455.287,0.0,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191113,4.18,4.1,4.18,4.09,4.18,-1.9139,89040.64,36759.845,-0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191112,4.23,4.18,4.24,4.15,4.22,-0.9479,84236.84,35239.856,-0.040000000000000036,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191111,4.28,4.22,4.37,4.21,4.3,-1.8605,120005.22,51158.606,-0.08000000000000007,‘∆ƒœ,«¶–ø,20040420,
600497.SH,≥€∫Í–ø’‡,20191108,4.34,4.3,4.35,4.29,4.31,-0.232,68818.94,29701.218,-0.009999999999999787,‘∆ƒœ,«¶–ø,20040420,
