 ˝æ›”…w0x7ce’˚¿Ì
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,«∞ ’≈Ãº€,∏¥»®“Ú◊”,≥…Ωª¡ø,≥…Ωª∂Ó,≤®∂Ø,µÿ«¯,––“µ,…œ –»’∆⁄,ÕÀ –»’∆⁄
002507.SZ,∏¢¡Í’•≤À,20200521,34.6857,34.4775,35.2606,34.1801,34.5568,-0.2295,84089.25,294491.494,-0.07930000000000348,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200520,35.4391,34.5568,35.4986,34.5469,35.5085,-2.6802,77227.6,271055.874,-0.9516999999999953,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200519,35.9347,35.5085,35.9843,34.7452,35.6869,-0.4999,81722.45,290522.011,-0.17840000000000344,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200518,35.0723,35.6869,36.5394,34.8344,35.1318,1.58,129324.17,468077.378,0.555100000000003,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200515,35.2408,35.1318,35.5481,34.2693,35.3399,-0.5889,92102.67,324814.889,-0.20810000000000173,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200514,35.3003,35.3399,35.6274,34.4973,35.2805,0.1684,90340.9,319865.884,0.05939999999999657,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200513,34.9831,35.2805,35.5679,34.4874,35.0723,0.5936,89513.99,317210.154,0.20820000000000505,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200512,33.1095,35.0723,35.1714,33.0302,33.278,5.3919,170040.44,591807.965,1.7942999999999998,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200511,34.2991,33.278,35.1318,32.8815,34.1504,-2.5546,140909.74,478759.409,-0.872399999999999,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200508,33.3474,34.1504,35.3003,33.05,33.278,2.6216,165311.16,570401.24,0.872399999999999,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200507,32.9113,33.278,33.5853,32.8121,33.0104,0.8107,145666.56,488520.59,0.2676000000000016,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200506,32.713,33.0104,33.1293,31.7713,32.9806,0.0904,144754.33,475924.468,0.029799999999994498,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200430,33.7043,32.9806,33.7241,32.594,34.0314,-3.0877,181433.62,604685.126,-1.0507999999999953,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200429,35.0426,34.0314,35.1119,33.2582,35.1219,-3.1049,159091.55,546546.036,-1.0904999999999987,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200428,35.0326,35.1219,35.4391,34.3486,34.874,0.7108,89738.41,316271.903,0.24789999999999424,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200427,35.0525,34.874,35.0921,34.4478,34.6956,0.5142,69475.5,243975.173,0.17840000000000344,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200424,35.3102,34.6956,35.5779,34.646,35.1714,-1.3528,102727.2,362959.15,-0.47579999999999956,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200423,35.5382,35.1714,36.6386,35.0029,35.2408,-0.1969,103458.35,369809.947,-0.06940000000000168,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200422,32.4156,35.2408,36.2619,32.4156,33.0104,6.7567,246161.42,872434.67,2.230400000000003,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200421,32.8121,33.0104,33.1194,31.7019,33.0897,-0.2397,95820.52,313995.002,-0.07930000000000348,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200420,32.9212,33.0897,33.3573,32.4156,32.9212,0.5118,73395.8,243357.193,0.16850000000000165,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200417,33.3177,32.9212,34.0017,32.6733,33.4862,-1.6873,105355.76,351877.328,-0.5649999999999977,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200416,33.3078,33.4862,34.081,32.9113,33.5655,-0.2363,71746.92,242647.374,-0.07930000000000348,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200415,34.1801,33.5655,34.4379,33.2681,33.7241,-0.4703,80926.28,275177.184,-0.15859999999999985,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200414,32.2471,33.7241,34.2594,31.9299,32.6139,3.4041,145481.41,488102.995,1.110199999999999,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200413,31.7217,32.6139,32.8022,31.226,31.7514,2.7164,121279.85,394247.831,0.8625000000000007,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200410,32.7725,31.7514,33.1095,31.4441,32.8022,-3.2034,124766.25,404386.798,-1.0507999999999988,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200409,30.3537,32.8022,33.1789,30.3537,30.5916,7.2262,180317.05,585604.762,2.2105999999999995,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200408,30.78,30.5916,30.9286,29.7292,31.1269,-1.7197,123148.36,376027.806,-0.5352999999999994,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200407,30.4231,31.1269,31.2459,30.2149,30.205,3.0521,161527.15,501259.284,0.9219000000000008,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200403,30.2347,30.205,30.8692,29.9175,30.2645,-0.1966,89308.84,273428.416,-0.05950000000000344,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200402,29.8382,30.2645,30.2645,29.4913,30.0365,0.7591,100433.46,303084.583,0.22800000000000153,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200401,31.0377,30.0365,31.1269,29.8977,31.2657,-3.9315,153316.97,471008.578,-1.2291999999999987,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200331,29.8184,31.2657,31.4937,29.3326,29.6102,5.591,185282.76,572860.697,1.6555,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200330,29.6499,29.6102,30.2744,29.2236,29.9373,-1.0926,157149.03,470984.464,-0.3271000000000015,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200327,29.7589,29.9373,31.0377,29.3921,29.7292,0.7,183036.93,557680.96,0.20810000000000173,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200326,29.1344,29.7292,30.2843,28.956,29.64,0.3009,162290.27,486336.937,0.08919999999999817,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200325,30.5222,29.64,30.7998,28.8568,29.8481,-0.6972,263059.08,783721.546,-0.20809999999999818,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200324,28.034,29.8481,29.8481,28.034,27.132,10.0107,293644.57,869616.025,2.7160999999999973,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200323,27.7565,27.132,28.3017,26.666,28.4306,-4.5676,100396.99,277015.57,-1.2985999999999969,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200320,27.7565,28.4306,28.5396,27.3104,27.3699,3.8754,94874.87,267473.875,1.060699999999997,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200319,27.8556,27.3699,28.2521,26.6462,27.6772,-1.1103,122576.46,337799.033,-0.3072999999999979,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200318,27.7565,27.6772,29.63,27.5285,27.7565,-0.2857,156904.53,454129.03,-0.07929999999999993,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200317,28.9262,27.7565,29.3426,26.1902,29.1046,-4.6319,281318.1,787146.175,-1.3481000000000023,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200316,29.1245,29.1046,29.9373,27.9647,29.0055,0.3417,134533.51,393569.284,0.09909999999999997,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200313,27.6177,29.0055,29.4318,27.3401,28.946,0.2056,154314.78,447186.548,0.059499999999999886,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200312,28.609,28.946,29.2732,28.1431,28.6982,0.8635,133835.68,387714.967,0.24780000000000157,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200311,29.402,28.6982,29.5606,28.6586,29.4318,-2.4925,140312.28,410440.917,-0.7335999999999991,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200310,29.2434,29.4318,30.1356,28.0539,29.3525,0.2702,205733.75,603768.988,0.07929999999999993,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200309,29.6201,29.3525,30.2645,29.0452,30.3834,-3.393,159496.25,478011.246,-1.0309000000000026,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200306,29.9572,30.3834,30.3834,29.2335,30.3834,0.0,189302.37,569830.25,0.0,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200305,29.7886,30.3834,31.1765,29.7093,29.5507,2.8179,305406.81,937439.275,0.8327000000000027,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200304,28.609,29.5507,29.7391,28.1133,28.5693,3.4352,248770.12,734503.852,0.9814000000000007,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200303,29.0452,28.5693,29.8779,28.2422,28.6982,-0.4492,252229.98,735141.578,-0.12890000000000157,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200302,27.7565,28.6982,29.1939,27.7565,27.2509,5.311,279929.24,813792.155,1.4472999999999985,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200228,26.0217,27.2509,28.2521,26.0217,27.8358,-2.1013,316141.65,872701.179,-0.5848999999999975,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200227,26.9337,27.8358,28.2918,26.7751,26.666,4.3869,172562.66,480750.845,1.1697999999999986,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200226,27.5681,26.666,27.6474,26.666,27.9547,-4.61,154600.72,422389.333,-1.2886999999999986,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200225,27.588,27.9547,28.3513,27.3005,27.9052,0.1774,154625.22,433836.981,0.04949999999999832,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200224,26.2695,27.9052,28.4008,26.2695,26.8147,4.0668,244706.18,682148.205,1.0905000000000022,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200221,27.0626,26.8147,27.0824,26.5074,27.1121,-1.0969,111888.67,302406.078,-0.2974000000000032,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200220,25.6648,27.1121,27.3699,25.6648,25.7045,5.4761,227293.69,614903.266,1.4076000000000022,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200219,25.8829,25.7045,26.2893,25.6054,25.9523,-0.9548,105111.09,275165.989,-0.24780000000000157,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200218,25.4567,25.9523,25.992,25.1989,25.4666,1.9072,139720.62,361164.598,0.48570000000000135,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200217,25.3278,25.4666,25.764,25.1692,25.3972,0.2733,114903.52,294381.925,0.06939999999999813,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200214,25.5062,25.3972,25.8234,25.2287,25.4963,-0.3887,69526.67,178381.225,-0.09909999999999997,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200213,26.1407,25.4963,26.2497,25.3476,26.1208,-2.3908,104803.52,271029.401,-0.6244999999999976,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200212,26.0613,26.1208,26.329,25.8234,25.9721,0.5725,109057.22,287172.411,0.14869999999999806,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200211,26.0911,25.9721,26.4678,25.5756,26.2497,-1.0575,131251.17,343027.988,-0.2775999999999996,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200210,25.8433,26.2497,26.4083,25.4864,25.8334,1.6115,154917.81,407961.666,0.41629999999999967,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200207,25.2584,25.8334,25.8829,24.9313,25.3674,1.837,162898.28,419987.451,0.4660000000000011,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200206,23.94,25.3674,25.7243,23.94,23.94,5.9624,237561.84,600113.598,1.4273999999999987,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200205,24.0193,23.94,24.4554,23.8507,23.7913,0.625,143897.26,350923.295,0.1487000000000016,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200204,21.9574,23.7913,24.0193,21.9574,21.9574,8.3521,213852.57,505739.41,1.8338999999999999,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200203,21.0156,21.9574,22.3935,21.0156,23.3452,-5.9447,225981.5,495018.298,-1.3877999999999986,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200123,24.3563,23.3452,24.3563,23.3452,24.4455,-4.501,140489.9,336691.553,-1.1003000000000007,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200122,24.2869,24.4455,24.5843,23.9003,24.4257,0.0811,73718.32,180496.262,0.01980000000000004,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200121,24.852,24.4257,24.8817,24.386,24.9114,-1.9497,96163.92,238578.412,-0.48570000000000135,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200120,25.2287,24.9114,25.2287,24.7826,25.1295,-0.8679,80918.77,203344.158,-0.21809999999999974,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200117,24.842,25.1295,25.2881,24.842,24.8321,1.1976,116587.01,295542.773,0.29739999999999966,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200116,24.733,24.8321,24.9214,24.5843,24.733,0.4007,88244.91,219981.28,0.09909999999999997,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200115,24.8123,24.733,25.0403,24.6934,24.852,-0.4788,77405.97,193674.705,-0.11899999999999977,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200114,25.2287,24.852,25.3674,24.7826,25.2287,-1.4931,120778.36,304110.971,-0.3766999999999996,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200113,24.7826,25.2287,25.2584,24.7627,24.961,1.0725,106296.25,269462.093,0.2677000000000014,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200110,25.1989,24.961,25.2782,24.6339,25.1791,-0.8662,134315.7,337313.64,-0.21809999999999974,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200109,25.2287,25.1791,25.3377,25.0304,25.1494,0.1181,110190.54,279852.616,0.029699999999998283,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200108,24.8817,25.1494,25.3377,24.7627,24.9808,0.6749,167057.7,423429.165,0.16860000000000142,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200107,24.8619,24.9808,25.2485,24.5843,25.0007,-0.0796,154279.86,388365.58,-0.019899999999999807,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200106,25.7739,25.0007,25.8036,24.4852,25.9424,-3.63,275542.9,696068.345,-0.9417000000000009,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200103,26.2695,25.9424,26.329,25.8334,26.2695,-1.2452,119391.31,313114.035,-0.3271000000000015,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20200102,26.557,26.2695,26.557,26.1704,26.4975,-0.8605,127141.59,337368.433,-0.22799999999999798,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191231,26.2695,26.4975,26.7057,26.2596,26.2794,0.8299,65515.79,175156.857,0.21809999999999974,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191230,25.9127,26.2794,26.4182,25.8433,25.9325,1.3377,91975.7,242611.555,0.346899999999998,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191227,26.1605,25.9325,26.2596,25.8036,26.22,-1.0965,95315.34,249929.137,-0.28749999999999787,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191226,26.1803,26.22,26.3092,26.1208,26.2497,-0.1131,44508.58,117582.464,-0.029700000000001836,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191225,26.3984,26.2497,26.6462,26.0514,26.438,-0.7122,59077.56,156553.072,-0.18829999999999814,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191224,25.982,26.438,26.666,25.982,25.9027,2.0666,80489.25,214000.424,0.5352999999999994,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191223,26.0713,25.9027,26.4083,25.7937,26.2596,-1.3591,62848.69,165402.846,-0.35689999999999955,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191220,26.4678,26.2596,26.4975,26.1109,26.4678,-0.7866,56686.15,150159.11,-0.2082000000000015,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191219,26.3191,26.4678,26.557,26.1506,26.2695,0.7549,68856.26,183025.214,0.1982999999999997,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191218,26.4579,26.2695,26.6462,26.1208,26.3984,-0.4883,107571.87,285423.006,-0.12889999999999802,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191217,26.7949,26.3984,26.9337,26.1902,26.9436,-2.0235,144116.71,384468.093,-0.5452000000000012,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191216,26.9833,26.9436,27.0031,26.6066,26.9733,-0.1101,89969.49,243365.535,-0.029699999999998283,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191213,27.1617,26.9733,27.4194,26.6958,26.9535,0.0735,91731.76,248715.326,0.01980000000000004,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191212,26.3687,26.9535,27.4194,26.2695,26.448,1.9113,109186.33,295595.925,0.5054999999999978,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191211,26.9436,26.448,27.0626,26.1704,27.1121,-2.4495,112961.8,301912.204,-0.6641000000000012,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191210,26.5867,27.1121,27.2013,26.5471,26.7453,1.3715,92280.66,250736.98,0.36680000000000135,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191209,26.8147,26.7453,27.132,26.3885,26.5173,0.8598,134190.93,361888.292,0.22800000000000153,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191206,25.2287,26.5173,26.5768,25.2287,25.3179,4.7374,203892.14,540151.873,1.1993999999999971,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191205,25.4467,25.3179,25.5756,25.2386,25.4269,-0.4287,62508.55,159854.33,-0.10899999999999821,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191204,25.07,25.4269,25.5459,25.07,25.2386,0.7461,86189.15,220961.631,0.18829999999999814,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191203,24.4753,25.2386,25.3377,24.2968,24.396,3.4538,109035.73,275002.187,0.8426000000000009,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191202,24.0986,24.396,24.624,24.0986,24.2076,0.7783,67368.02,165823.807,0.18840000000000146,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191129,24.386,24.2076,24.6636,24.0094,24.4852,-1.1337,81442.3,199151.044,-0.2775999999999996,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191128,24.6438,24.4852,24.852,24.386,24.7132,-0.9226,58491.17,145045.037,-0.22800000000000153,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191127,24.7727,24.7132,24.9808,24.5645,24.4951,0.8904,75469.64,188497.589,0.21809999999999974,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191126,24.9709,24.4951,25.2584,24.4951,24.7925,-1.1996,115242.38,288923.635,-0.29739999999999966,÷ÿ«Ï, ≥∆∑,20101123,
002507.SZ,∏¢¡Í’•≤À,20191125,24.7826,24.7925,25.0601,24.0887,24.8123,-0.0798,104106.46,258325.989,-0.01980000000000004,÷ÿ«Ï, ≥∆∑,20101123,
