Êý¾ÝÓÉw0x7ceÕûÀí
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,Ç°ÊÕÅÌ¼Û,¸´È¨Òò×Ó,³É½»Á¿,³É½»¶î,²¨¶¯,µØÇø,ÐÐÒµ,ÉÏÊÐÈÕÆÚ,ÍËÊÐÈÕÆÚ
601890.SH,ÑÇÐÇÃªÁ´,20200618,5.48,5.45,5.48,5.4,5.54,-1.6245,148223.91,80584.269,-0.08999999999999986,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200617,5.52,5.54,5.65,5.51,5.45,1.6514,257129.62,143473.468,0.08999999999999986,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200616,5.34,5.45,5.46,5.34,5.33,2.2514,97383.54,52667.824,0.1200000000000001,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200615,5.39,5.33,5.4,5.33,5.4,-1.2963,81280.85,43586.167,-0.07000000000000028,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200612,5.29,5.4,5.42,5.26,5.38,0.3717,111243.87,59696.418,0.020000000000000462,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200611,5.45,5.38,5.49,5.36,5.46,-1.4652,116854.4,63395.252,-0.08000000000000007,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200610,5.53,5.46,5.54,5.44,5.55,-1.6216,99981.53,54744.32,-0.08999999999999986,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200609,5.5,5.55,5.56,5.46,5.5,0.9091,90495.03,49897.891,0.04999999999999982,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200608,5.57,5.5,5.58,5.48,5.57,-1.2567,105011.35,58034.003,-0.07000000000000028,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200605,5.6497,5.5701,5.6596,5.5104,5.6696,-1.755,131126.23,73481.302,-0.09949999999999992,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200604,5.6198,5.6696,5.6696,5.5502,5.6298,0.707,170843.5,96387.468,0.03979999999999961,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200603,5.6895,5.6298,5.8287,5.6198,5.6795,-0.8751,237484.18,136509.142,-0.04969999999999963,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200602,5.6397,5.6795,5.7989,5.5999,5.6397,0.7057,287497.52,164866.348,0.03979999999999961,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200601,5.5005,5.6397,5.6397,5.4706,5.5204,2.1611,219379.21,123012.366,0.11929999999999996,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200529,5.4706,5.5204,5.5403,5.4209,5.5104,0.1815,162592.4,89627.277,0.010000000000000675,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200528,5.4905,5.5104,5.5204,5.3811,5.4905,0.3624,158653.96,87196.685,0.019899999999999807,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200527,5.5403,5.4905,5.5999,5.4408,5.5502,-1.0756,142506.88,79013.213,-0.05970000000000031,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200526,5.4408,5.5502,5.5701,5.4209,5.4408,2.0107,159774.04,88292.22,0.10939999999999994,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200525,5.411,5.4408,5.4607,5.3513,5.411,0.5507,128291.61,69781.969,0.029800000000000715,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200522,5.5005,5.411,5.5403,5.3015,5.4905,-1.448,201711.33,109997.914,-0.07950000000000035,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200521,5.6397,5.4905,5.6596,5.4507,5.6397,-2.6455,219437.58,122172.166,-0.14920000000000044,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200520,5.8586,5.6397,5.8785,5.5801,5.8685,-3.8988,351594.55,201313.097,-0.22879999999999967,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200519,5.8983,5.8685,5.8983,5.7392,5.9481,-1.3382,338540.45,197836.142,-0.07960000000000012,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200518,5.7491,5.9481,6.0376,5.6895,5.8188,2.2221,463977.22,275576.89,0.12929999999999975,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200515,5.8785,5.8188,5.9182,5.779,5.8785,-1.0156,372863.12,218672.547,-0.05969999999999942,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200514,5.7392,5.8785,6.0376,5.6994,5.7094,2.9618,544467.16,321626.705,0.16910000000000025,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200513,5.6994,5.7094,5.8586,5.6596,5.779,-1.2044,347012.29,200781.359,-0.06960000000000033,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200512,5.6198,5.779,6.0177,5.5801,5.6099,3.0143,545165.11,317402.502,0.16910000000000025,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200511,5.4806,5.6099,5.7094,5.4507,5.4507,2.9207,310665.3,174620.531,0.15919999999999934,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200508,5.4408,5.4507,5.5204,5.3911,5.4507,0.0,168824.26,92486.986,0.0,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200507,5.3214,5.4507,5.5005,5.3214,5.3712,1.4801,232022.34,126643.798,0.07950000000000035,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200506,5.2319,5.3712,5.401,5.2319,5.3214,0.9358,185432.99,99633.893,0.04980000000000029,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200430,5.3015,5.3214,5.3612,5.2817,5.2419,1.5166,183894.38,98610.264,0.07949999999999946,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200429,5.2419,5.2419,5.3811,5.212,5.2518,-0.1885,197645.94,105308.662,-0.00990000000000002,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200428,5.5602,5.2518,5.5801,5.1026,5.6596,-7.2055,400238.53,214381.975,-0.40779999999999994,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200427,5.769,5.6596,5.8486,5.6497,5.9978,-5.6387,366294.9,211599.387,-0.3381999999999996,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200424,5.8586,5.9978,6.2465,5.5999,6.0277,-0.496,891153.02,523381.484,-0.029900000000000482,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200423,5.7491,6.0277,6.3062,5.6994,5.7293,5.2083,1046807.72,639412.428,0.2984,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200422,5.6497,5.7293,5.8088,5.5204,5.7392,-0.1725,323952.5,184412.088,-0.00990000000000002,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200421,5.5701,5.7392,5.8586,5.5602,5.6099,2.3049,335773.48,192372.198,0.12930000000000064,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200420,5.5701,5.6099,5.6397,5.5104,5.5502,1.0756,167278.15,94034.973,0.05969999999999942,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200417,5.6696,5.5502,5.6994,5.5403,5.7491,-3.4597,255678.28,144511.136,-0.19890000000000008,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200416,5.59,5.7491,5.769,5.5204,5.6696,1.4022,369461.99,209664.912,0.07950000000000035,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200415,5.779,5.6696,5.9182,5.6696,5.8586,-3.226,396940.84,230792.562,-0.18900000000000006,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200414,5.8486,5.8586,5.9083,5.7094,5.8785,-0.3385,438422.53,255688.747,-0.019899999999999807,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200413,5.5801,5.8785,5.9481,5.5502,5.6696,3.6846,564431.56,328979.317,0.20889999999999986,½­ËÕ,´¬²°,20101228,
601890.SH,ÑÇÐÇÃªÁ´,20200410,5.5104,5.6696,5.9083,5.4309,5.4806,3.4485,540941.51,307970.02,0.18900000000000006,½­ËÕ,´¬²°,20101228,
