 ˝æ›”…w0x7ce’˚¿Ì
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,«∞ ’≈Ãº€,∏¥»®“Ú◊”,≥…Ωª¡ø,≥…Ωª∂Ó,≤®∂Ø,µÿ«¯,––“µ,…œ –»’∆⁄,ÕÀ –»’∆⁄
603711.SH,œ„∆Æ∆Æ,20200323,25.56,25.87,26.7,25.35,26.1,-0.8812,40968.36,106555.953,-0.23000000000000043,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200320,25.1,26.1,26.66,25.06,25.05,4.1916,61901.63,160832.873,1.0500000000000007,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200319,24.02,25.05,25.2,23.77,24.05,4.158,40496.2,100384.327,1.0,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200318,24.02,24.05,24.82,23.9,23.82,0.9656,23334.01,56940.104,0.23000000000000043,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200317,23.76,23.82,24.16,22.16,23.61,0.8895,28370.51,66430.408,0.21000000000000085,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200316,23.24,23.61,24.88,23.24,23.58,0.1272,34185.24,82446.254,0.030000000000001137,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200313,23.0,23.58,23.88,22.6,24.24,-2.7228,20602.94,48052.091,-0.6600000000000001,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200312,24.68,24.24,25.1,24.0,25.09,-3.3878,24063.3,58714.001,-0.8500000000000014,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200311,25.38,25.09,26.49,25.06,25.56,-1.8388,32300.0,82753.668,-0.46999999999999886,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200310,25.01,25.56,25.71,24.68,25.45,0.4322,28116.0,70868.538,0.10999999999999943,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200309,25.67,25.45,26.38,25.17,26.6,-4.3233,31511.8,80511.507,-1.1500000000000021,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200306,26.5,26.6,26.91,25.9,26.8,-0.7463,39756.24,105276.44,-0.1999999999999993,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200305,25.54,26.8,27.68,25.14,25.6,4.6875,82748.59,217516.046,1.1999999999999993,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200304,24.77,25.6,25.87,24.5,24.8,3.2258,56823.74,143669.854,0.8000000000000007,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200303,23.2,24.8,24.88,23.2,23.12,7.2664,62633.33,151988.077,1.6799999999999997,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200302,22.4,23.12,23.25,22.4,22.46,2.9386,20963.82,48021.106,0.6600000000000001,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200228,23.01,22.46,23.96,22.35,23.61,-4.8708,34415.67,79164.948,-1.1499999999999986,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200227,23.06,23.61,23.8,22.8,22.79,3.5981,33859.77,79468.528,0.8200000000000003,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200226,22.4,22.79,23.2,22.4,22.86,-0.3062,18747.61,42993.703,-0.07000000000000028,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200225,22.98,22.86,22.98,21.98,23.39,-2.2659,31870.95,72031.309,-0.5300000000000011,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200224,23.45,23.39,23.74,23.1,23.75,-1.5158,21895.45,51141.754,-0.35999999999999943,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200221,23.87,23.75,23.95,23.52,24.13,-1.5748,28159.74,66832.051,-0.379999999999999,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200220,23.9,24.13,24.65,23.7,23.97,0.6675,42234.43,101932.487,0.16000000000000014,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200219,23.45,23.97,24.3,23.1,23.35,2.6552,30543.13,72459.012,0.6199999999999974,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200218,23.53,23.35,23.59,23.05,23.28,0.3007,18780.21,43645.089,0.07000000000000028,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200217,22.47,23.28,23.29,22.47,22.46,3.6509,22231.86,51166.572,0.8200000000000003,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200214,22.73,22.46,22.98,22.4,22.79,-1.448,17619.87,39775.562,-0.3299999999999983,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200213,23.0,22.79,23.19,22.52,23.15,-1.5551,14239.0,32557.886,-0.35999999999999943,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200212,23.29,23.15,23.53,22.25,23.28,-0.5584,19150.38,44258.78,-0.13000000000000256,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200211,23.1,23.28,23.41,22.8,23.11,0.7356,18661.14,43118.489,0.1700000000000017,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200210,23.11,23.11,23.44,23.01,23.3,-0.8155,22899.07,53081.947,-0.19000000000000128,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200207,23.75,23.3,23.96,23.05,23.13,0.735,22713.2,53244.754,0.1700000000000017,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200206,21.65,23.13,23.6,21.25,21.65,6.836,38991.2,89224.53,1.4800000000000004,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200205,20.6,21.65,21.73,20.27,20.4,6.1275,38515.76,81698.196,1.25,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200204,19.52,20.4,20.87,19.5,21.56,-5.3803,47201.73,95028.254,-1.1600000000000001,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200203,22.0,21.56,22.26,21.56,23.95,-9.9791,11063.0,24097.672,-2.3900000000000006,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200123,25.14,23.95,25.7,23.56,25.72,-6.8818,34187.11,83853.957,-1.7699999999999996,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200122,26.02,25.72,26.18,25.3,26.29,-2.1681,24799.12,63711.299,-0.5700000000000003,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200121,27.04,26.29,27.25,26.27,27.31,-3.7349,29267.11,77866.583,-1.0199999999999996,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200120,27.8,27.31,27.8,27.0,27.85,-1.939,23677.06,64771.04,-0.5400000000000027,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200117,28.11,27.85,28.29,27.39,28.11,-0.9249,37255.96,103690.584,-0.259999999999998,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200116,27.6,28.11,28.48,27.46,27.91,0.7166,49450.28,138637.069,0.1999999999999993,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200115,26.3,27.91,28.35,26.0,26.39,5.7598,68404.38,186437.445,1.5199999999999996,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200114,26.57,26.39,26.85,26.35,26.69,-1.124,31968.01,84873.09,-0.3000000000000007,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200113,26.88,26.69,26.99,26.0,26.88,-0.7068,51492.65,136510.631,-0.18999999999999773,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200110,25.2,26.88,27.39,25.2,25.08,7.177,73280.13,192014.643,1.8000000000000007,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200109,24.85,25.08,25.4,24.85,24.75,1.3333,19238.19,48339.395,0.3299999999999983,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200108,25.04,24.75,25.26,24.7,25.34,-2.3283,22105.23,55259.15,-0.5899999999999999,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200107,25.15,25.34,25.39,25.0,25.15,0.7555,24438.74,61602.849,0.19000000000000128,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200106,25.57,25.15,25.57,25.08,25.76,-2.368,28426.49,71760.157,-0.610000000000003,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200103,26.04,25.76,26.48,25.72,26.14,-1.4537,26393.18,68549.006,-0.379999999999999,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20200102,25.64,26.14,26.15,25.5,25.6,2.1094,34799.02,89990.024,0.5399999999999991,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191231,25.21,25.6,25.72,25.13,25.39,0.8271,19219.0,48865.517,0.21000000000000085,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191230,25.05,25.39,25.42,24.4,24.99,1.6006,24396.68,60683.796,0.40000000000000213,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191227,25.6,24.99,25.8,24.93,25.62,-2.459,24482.55,62097.575,-0.6300000000000026,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191226,25.0,25.62,25.67,24.85,25.0,2.48,25412.05,64444.217,0.620000000000001,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191225,25.07,25.0,25.13,24.8,25.02,-0.0799,17484.72,43647.769,-0.019999999999999574,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191224,24.95,25.02,25.09,24.7,24.95,0.2806,18006.58,44867.1,0.07000000000000028,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191223,25.09,24.95,25.6,24.75,25.32,-1.4613,21334.84,53660.89,-0.370000000000001,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191220,25.2,25.32,25.47,25.02,25.29,0.1186,29089.24,73558.499,0.030000000000001137,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191219,25.32,25.29,25.87,25.07,25.51,-0.8624,39097.91,99125.737,-0.22000000000000242,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191218,24.7,25.51,25.56,24.68,24.62,3.6149,57347.16,144205.404,0.8900000000000006,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191217,24.18,24.62,24.8,23.95,24.18,1.8197,35892.84,87403.56,0.4400000000000013,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191216,24.13,24.18,24.18,23.75,23.97,0.8761,26417.35,63459.124,0.21000000000000085,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191213,23.66,23.97,24.1,23.66,23.95,0.0835,20224.8,48332.657,0.019999999999999574,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191212,23.73,23.95,24.48,23.5,23.63,1.3542,29376.88,70628.332,0.3200000000000003,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191211,23.51,23.63,23.64,23.27,23.51,0.5104,18297.34,43085.569,0.11999999999999744,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191210,23.61,23.51,23.71,23.3,23.71,-0.8435,22167.81,51958.156,-0.1999999999999993,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191209,23.91,23.71,24.06,23.6,23.8,-0.3782,17166.6,40802.364,-0.08999999999999986,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191206,23.83,23.8,24.19,23.7,23.83,-0.1259,18857.02,45044.105,-0.029999999999997584,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191205,23.51,23.83,23.9,23.51,23.49,1.4474,16769.54,39842.232,0.33999999999999986,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191204,23.35,23.49,23.7,23.15,23.41,0.3417,12457.8,29220.428,0.0799999999999983,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191203,23.93,23.41,23.98,22.93,24.11,-2.9034,24486.45,57034.927,-0.6999999999999993,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191202,24.3,24.11,24.4,24.02,24.27,-0.6593,11942.0,28841.102,-0.16000000000000014,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191129,24.86,24.27,24.86,24.25,24.77,-2.0186,14574.0,35581.003,-0.5,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191128,24.81,24.77,24.98,24.62,24.82,-0.2015,11684.51,28925.081,-0.05000000000000071,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191127,24.63,24.82,24.82,24.39,24.67,0.608,14988.0,36910.627,0.14999999999999858,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191126,25.06,24.67,25.19,24.62,24.97,-1.2014,18497.5,45841.982,-0.29999999999999716,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191125,25.51,24.97,25.66,24.8,25.65,-2.6511,19787.05,49542.641,-0.6799999999999997,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191122,25.95,25.65,26.33,25.3,25.9,-0.9653,20064.54,51783.838,-0.25,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191121,26.05,25.9,26.41,25.63,26.05,-0.5758,18386.73,47770.816,-0.15000000000000213,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191120,26.72,26.05,26.8,26.03,26.72,-2.5075,33199.42,87209.856,-0.6699999999999982,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191119,26.55,26.72,27.05,26.2,26.56,0.6024,36227.25,96939.508,0.16000000000000014,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191118,26.19,26.56,26.67,25.48,25.88,2.6275,45330.27,119229.574,0.6799999999999997,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191115,24.89,25.88,26.45,24.6,24.85,4.1449,54259.91,141120.495,1.0299999999999976,’„Ω≠,»Ì“˚¡œ,20171130,
603711.SH,œ„∆Æ∆Æ,20191114,24.6,24.85,24.9,24.55,24.55,1.222,14934.33,36937.115,0.3000000000000007,’„Ω≠,»Ì“˚¡œ,20171130,
