杅擂蚕w0x7ce淕燴
嘖き測鎢,嘖き靡備,蝠眢�梪�,羲攫歎,彶攫歎,郔詢歎,郔腴歎,ヶ彶攫歎,葩�例藦�,傖蝠講,傖蝠塗,疏雄,華⑹,俴珛,奻庈�梪�,豖庈�梪�
601865.SH,腦應杻,20190729,9.2125,9.0928,9.2125,9.033,9.2224,-1.4053,52554.16,47987.434,-0.12959999999999994,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190726,8.9532,9.2224,9.3321,8.9134,8.9532,3.0067,87714.96,80990.332,0.26919999999999966,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190725,9.023,8.9532,9.0529,8.9034,8.9832,-0.334,46082.0,41424.8,-0.02999999999999936,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190724,8.9374,8.9871,9.1063,8.9076,8.8977,1.0048,61357.93,55692.609,0.08939999999999948,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190723,8.8183,8.8977,8.9772,8.7885,8.8481,0.5606,55246.16,49369.39,0.049599999999999866,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190722,9.6028,8.8481,9.6326,8.6395,9.5929,-7.7641,116009.16,105003.957,-0.7447999999999997,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190719,9.6524,9.5929,9.7716,9.5929,9.6723,-0.8209,57243.0,55795.089,-0.07939999999999969,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190718,9.7617,9.6723,9.861,9.6624,9.9305,-2.6001,66626.31,65235.541,-0.25820000000000043,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190717,9.851,9.9305,10.1092,9.7617,9.851,0.807,83082.08,82780.319,0.07949999999999946,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190716,9.8411,9.851,9.861,9.7815,9.8312,0.2014,46392.76,45945.174,0.01980000000000004,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190715,9.7418,9.8312,9.8312,9.5929,9.7517,0.8152,61601.91,60390.621,0.07950000000000124,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190712,9.7418,9.7517,9.7915,9.6326,9.6822,0.7178,52852.76,51736.446,0.06949999999999967,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190711,9.9106,9.6822,9.9603,9.6326,9.8411,-1.6147,89950.54,88547.683,-0.15890000000000093,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190710,10.0894,9.8411,10.0993,9.8411,10.0397,-1.9781,64910.0,65056.555,-0.198599999999999,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190709,9.8908,10.0397,10.0695,9.8709,9.9801,0.5972,74174.56,74299.245,0.05959999999999965,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190708,10.3674,9.9801,10.3774,9.9305,10.4767,-4.74,139969.82,141675.961,-0.49659999999999904,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190705,10.7249,10.4767,10.8044,10.427,10.6157,-1.3094,141234.07,149861.869,-0.13900000000000112,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190704,10.3873,10.6157,11.0427,10.3774,10.3972,2.1015,253381.54,273200.045,0.21850000000000058,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190703,10.3277,10.3972,10.4071,10.2582,10.2681,1.2573,112859.9,117296.014,0.12909999999999933,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190702,10.3376,10.2681,10.3873,10.2185,10.3376,-0.6723,95181.43,98647.62,-0.06949999999999967,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190701,10.3277,10.3376,10.3873,10.2483,10.0894,2.46,110350.0,114750.037,0.24820000000000064,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190628,10.149,10.0894,10.2185,9.9801,10.149,-0.5872,80146.61,81383.518,-0.05959999999999965,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190627,10.2383,10.149,10.3277,10.139,10.2185,-0.6801,94472.8,97239.708,-0.06950000000000145,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190626,10.1887,10.2185,10.3575,10.1589,10.2781,-0.5799,78337.31,80885.462,-0.05959999999999965,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190625,10.5164,10.2781,10.5164,10.1291,10.6058,-3.0898,124059.98,128774.938,-0.3277000000000001,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190624,10.4568,10.6058,10.6058,10.2681,10.4568,1.4249,151240.11,158999.811,0.1490000000000009,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190621,10.5065,10.4568,10.6653,10.3873,10.4866,-0.2842,181512.83,192424.662,-0.029799999999999827,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190620,10.3078,10.4866,10.5859,10.2284,10.3873,0.956,171669.58,180729.704,0.0992999999999995,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190619,10.5362,10.3873,10.6653,10.2483,10.2085,1.7515,167850.58,176331.416,0.17879999999999896,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190618,10.0,10.2085,10.3575,9.9106,10.0596,1.4802,127257.12,130153.476,0.14890000000000114,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190617,10.0894,10.0596,10.2781,9.9503,10.0894,-0.2954,92116.72,93645.431,-0.029799999999999827,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190614,10.5065,10.0894,10.7051,10.0397,10.566,-4.5107,175501.9,181662.978,-0.47660000000000124,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190613,10.5065,10.566,10.8044,10.3674,10.4071,1.5268,198863.32,211993.509,0.15890000000000093,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190612,10.4767,10.4071,10.7249,10.3575,10.715,-2.8735,229631.87,243152.686,-0.30790000000000006,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190611,10.3078,10.715,10.7944,10.1986,9.9603,7.5771,253838.26,267200.832,0.7546999999999997,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190610,9.8709,9.9603,10.0298,9.7815,9.7815,1.8279,115735.71,115716.721,0.17880000000000074,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190606,10.0794,9.7815,10.1688,9.6326,10.1092,-3.2416,175798.11,174733.045,-0.3277000000000001,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190605,10.5065,10.1092,10.5362,10.0497,10.3178,-2.0217,194053.65,200399.782,-0.20860000000000056,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190604,10.5561,10.3178,10.7249,10.0397,10.9335,-5.6313,311614.95,324672.676,-0.6157000000000004,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190603,11.718,10.9335,11.8669,10.9335,12.145,-9.9753,440313.04,496958.748,-1.2114999999999991,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190531,11.6882,12.145,12.5124,11.5293,11.3704,6.8124,629135.02,774764.422,0.7745999999999995,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190530,10.8342,11.3704,11.5194,10.6455,11.0129,3.2462,359710.56,402927.343,0.35749999999999993,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190529,10.6256,11.0129,11.3208,10.5263,10.7349,2.5897,309080.34,341820.828,0.27800000000000047,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190528,10.4171,10.7349,10.993,10.4171,10.5065,2.1739,280814.54,303600.429,0.22839999999999883,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190527,10.1589,10.5065,10.864,10.149,10.2383,2.6196,197697.79,209745.02,0.2682000000000002,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190524,9.8411,10.2383,10.427,9.8411,9.9007,3.4099,216070.1,221105.966,0.3376000000000001,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190523,10.0794,9.9007,10.2483,9.851,10.2185,-3.11,178146.8,179355.585,-0.3178000000000001,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190522,10.3476,10.2185,10.4965,10.1291,10.4171,-1.9065,179221.46,185332.593,-0.198599999999999,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190521,10.2185,10.4171,10.5263,10.149,10.2185,1.9435,177711.52,185581.159,0.198599999999999,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190520,10.4667,10.2185,10.5462,9.9503,10.7448,-4.8982,227955.13,233939.093,-0.5262999999999991,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190517,11.4896,10.7448,11.6087,10.576,11.7478,-8.5378,445276.71,497576.242,-1.0030000000000001,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190516,11.6187,11.7478,11.7478,11.4796,10.6753,10.0466,334311.99,394156.497,1.0724999999999998,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190515,10.5065,10.6753,10.9037,10.3674,10.3575,3.0683,273132.72,291912.155,0.3178000000000001,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190514,10.4866,10.3575,10.6653,10.2483,10.7249,-3.4257,263174.93,276432.602,-0.36739999999999995,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190513,10.3178,10.7249,11.2711,10.139,10.4568,2.5639,329245.62,353721.976,0.26810000000000045,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190510,10.3774,10.4568,10.566,9.5531,10.139,3.1344,347432.91,360189.119,0.3178000000000001,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190509,10.9235,10.139,11.2711,10.1092,11.1619,-9.1642,350062.54,378941.683,-1.0229,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190508,10.7448,11.1619,11.7875,10.4469,11.1718,-0.0886,399851.83,446246.407,-0.00990000000000002,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190507,10.7349,11.1718,11.5988,10.7349,11.7875,-5.2233,459783.29,513569.133,-0.6157000000000004,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190506,11.7875,11.7875,12.0159,11.7875,13.0983,-10.0074,80059.0,95051.494,-1.3108000000000004,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190430,13.5055,13.0983,13.8828,13.0983,14.5581,-10.0274,391819.24,525442.086,-1.4597999999999995,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190429,15.9881,14.5581,16.6832,14.3198,15.9086,-8.4891,771771.55,1196504.374,-1.3505000000000003,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190426,15.4717,15.9086,15.9086,14.7766,14.4588,10.0271,728027.15,1142946.102,1.4497999999999998,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190425,13.0089,14.4588,14.4588,12.999,13.148,9.9696,231462.27,331620.625,1.3108000000000004,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190424,13.565,13.148,13.7736,12.7408,14.002,-6.0991,309911.68,413913.42,-0.854000000000001,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190423,13.9126,14.002,14.7269,13.5551,13.8828,0.8586,556221.25,792880.259,0.11920000000000108,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190422,12.711,13.8828,13.8828,12.6316,12.6216,9.9924,423759.21,575120.926,1.2611999999999988,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190419,12.572,12.6216,12.7905,12.423,12.5919,0.2359,147365.13,187728.468,0.02970000000000006,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190418,13.148,12.5919,13.2075,12.5422,13.1778,-4.4461,226405.97,291867.058,-0.5858999999999988,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190417,13.1082,13.1778,13.426,13.0089,13.2274,-0.375,167441.98,222730.853,-0.049599999999999866,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190416,13.3069,13.2274,13.3168,12.6912,13.6544,-3.1272,236250.92,310521.575,-0.4270000000000014,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190415,13.8232,13.6544,14.0814,13.6048,13.7041,-0.3627,174280.03,242405.592,-0.04969999999999963,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190412,14.0318,13.7041,14.1509,13.6246,14.0218,-2.2658,150515.34,209820.235,-0.3177000000000003,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190411,14.0318,14.0218,14.1907,13.4558,13.9424,0.5695,247657.71,343868.012,0.07940000000000147,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190410,13.714,13.9424,14.28,13.714,14.1013,-1.1268,234999.61,331779.756,-0.15890000000000093,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190409,14.5283,14.1013,14.6475,13.9821,15.1341,-6.8243,420322.08,601265.51,-1.0328,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190408,16.2066,15.1341,17.0308,15.0546,16.1966,-6.56,633569.12,1022615.937,-1.0625,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190404,15.8888,16.1966,16.8719,15.571,15.5214,4.3501,647073.31,1048072.782,0.6752000000000002,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190403,15.5909,15.5214,16.3357,15.2929,16.1668,-3.9921,551474.2,877602.44,-0.6453999999999986,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190402,14.9355,16.1668,16.4548,14.7071,14.9553,8.1008,708242.65,1102699.673,1.2114999999999991,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190401,14.3992,14.9553,15.2234,14.3694,14.4985,3.1507,382888.2,571880.991,0.45679999999999943,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190329,13.9722,14.4985,14.4985,13.4558,14.1907,2.169,380833.05,537533.495,0.3078000000000003,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190328,14.8759,14.1907,15.2334,14.1509,15.0149,-5.4892,407747.44,604384.64,-0.8242000000000012,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190327,15.1043,15.0149,15.432,14.7269,15.3823,-2.3885,381285.4,579250.512,-0.36739999999999995,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190326,14.6971,15.3823,15.571,14.5581,15.0149,2.4469,524139.69,801516.317,0.36739999999999995,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190325,15.8987,15.0149,16.137,15.0149,16.6832,-9.9999,630703.25,981298.325,-1.6682999999999986,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190322,16.2661,16.6832,17.3784,16.1668,16.6534,0.1789,641006.56,1091221.109,0.02979999999999805,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190321,16.5045,16.6534,17.7756,16.2661,17.0209,-2.1591,772831.14,1321066.378,-0.3674999999999997,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190320,16.3853,17.0209,17.2592,15.998,16.6336,2.3284,714314.4,1197809.415,0.38729999999999976,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190319,16.4945,16.6336,17.1797,16.1072,16.6336,0.0,737783.18,1237390.625,0.0,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190318,16.6534,16.6336,18.2522,16.3853,17.2592,-3.6247,1048074.34,1837990.762,-0.6255999999999986,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190315,14.995,17.2592,17.2592,14.1212,15.6902,9.9999,1091730.25,1645015.887,1.568999999999999,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190314,16.0377,15.6902,16.5343,15.3923,15.0348,4.3592,1103954.64,1792960.961,0.6554000000000002,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190313,15.8788,15.0348,15.8788,14.4786,14.4389,4.127,743678.77,1133191.631,0.5959000000000003,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190312,14.4389,14.4389,14.4389,14.4389,13.1281,9.9847,14202.14,20649.912,1.3108000000000004,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190311,13.1281,13.1281,13.1281,13.1281,11.9364,9.9837,55099.35,72841.341,1.191699999999999,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190308,11.9364,11.9364,11.9364,11.9364,10.854,9.9724,67419.53,81038.275,1.0824000000000016,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190307,10.854,10.854,10.854,10.854,9.8709,9.9596,4631.25,5061.956,0.9830999999999985,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190306,9.8709,9.8709,9.8709,9.8709,8.9772,9.9552,12449.12,12374.425,0.8937000000000008,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190305,8.9772,8.9772,8.9772,8.9772,8.1629,9.9756,42374.8,38306.819,0.8142999999999994,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190304,8.1629,8.1629,8.1629,8.1629,7.4181,10.0403,5411.43,4448.195,0.7448000000000006,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190301,7.4181,7.4181,7.4181,7.4181,6.7428,10.0151,8258.65,6169.212,0.6753,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190228,6.7428,6.7428,6.7428,6.7428,6.1271,10.0488,3560.44,2417.539,0.6156999999999995,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190227,6.1271,6.1271,6.1271,6.1271,5.571,9.982,4701.85,2901.041,0.5561000000000007,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190226,5.571,5.571,5.571,5.571,5.0645,10.001,3393.66,1903.843,0.5065,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190225,5.0645,5.0645,5.0645,5.0645,4.6077,9.9138,4091.41,2086.619,0.45679999999999943,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190222,4.6077,4.6077,4.6077,4.6077,4.1907,9.9506,4070.38,1888.656,0.4170000000000007,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190221,4.1907,4.1907,4.1907,4.1907,3.8133,9.8969,4205.55,1774.742,0.37739999999999974,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190220,3.8133,3.8133,3.8133,3.8133,3.4657,10.0297,826.0,317.184,0.3475999999999999,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190219,3.4657,3.4657,3.4657,3.4657,3.148,10.0921,1053.76,367.762,0.31769999999999987,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190218,3.148,3.148,3.148,3.148,2.86,10.0699,543.54,172.302,0.28800000000000026,涳蔬,產薛,20190215,
601865.SH,腦應杻,20190215,2.86,2.86,2.86,2.86,1.9861,44.0008,1124.48,323.85,0.8738999999999999,涳蔬,產薛,20190215,
sh601865,腦應杻,2020-06-22,14.95,15.65,14.94,15.26,15.02,9054451.0,138960867.0
sh601865,腦應杻,2020-06-23,15.17,15.96,14.9,15.93,15.26,11728744.0,182859528.0
sh601865,腦應杻,2020-06-24,15.92,17.52,15.73,17.5,15.93,20578472.0,343122482.0
