数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
000421.SZ,南京公用,20200618,4.21,4.23,4.25,4.18,4.21,0.4751,26244.34,11078.755,0.020000000000000462,江苏,供气供热,19960806,
000421.SZ,南京公用,20200617,4.19,4.21,4.21,4.17,4.19,0.4773,15255.12,6389.71,0.019999999999999574,江苏,供气供热,19960806,
000421.SZ,南京公用,20200616,4.18,4.19,4.2,4.17,4.16,0.7212,13350.0,5585.551,0.03000000000000025,江苏,供气供热,19960806,
000421.SZ,南京公用,20200615,4.15,4.16,4.21,4.14,4.16,0.0,15193.19,6349.342,0.0,江苏,供气供热,19960806,
000421.SZ,南京公用,20200612,4.12,4.16,4.16,4.1,4.17,-0.2398,13321.0,5505.208,-0.009999999999999787,江苏,供气供热,19960806,
000421.SZ,南京公用,20200611,4.19,4.17,4.21,4.12,4.19,-0.4773,18805.0,7852.117,-0.020000000000000462,江苏,供气供热,19960806,
000421.SZ,南京公用,20200610,4.22,4.19,4.22,4.18,4.22,-0.7109,9712.0,4076.119,-0.02999999999999936,江苏,供气供热,19960806,
000421.SZ,南京公用,20200609,4.2,4.22,4.22,4.19,4.21,0.2375,16805.24,7066.61,0.009999999999999787,江苏,供气供热,19960806,
000421.SZ,南京公用,20200608,4.19,4.21,4.21,4.18,4.18,0.7177,20952.8,8784.365,0.03000000000000025,江苏,供气供热,19960806,
000421.SZ,南京公用,20200605,4.19,4.18,4.22,4.17,4.19,-0.2387,12189.0,5105.491,-0.010000000000000675,江苏,供气供热,19960806,
000421.SZ,南京公用,20200604,4.18,4.19,4.2,4.15,4.17,0.4796,16925.0,7073.113,0.020000000000000462,江苏,供气供热,19960806,
000421.SZ,南京公用,20200603,4.17,4.17,4.22,4.17,4.19,-0.4773,21287.0,8922.825,-0.020000000000000462,江苏,供气供热,19960806,
000421.SZ,南京公用,20200602,4.2,4.19,4.21,4.17,4.19,0.0,22762.49,9532.664,0.0,江苏,供气供热,19960806,
000421.SZ,南京公用,20200601,4.13,4.19,4.2,4.13,4.14,1.2077,34919.41,14593.063,0.05000000000000071,江苏,供气供热,19960806,
000421.SZ,南京公用,20200529,4.09,4.14,4.19,4.09,4.1,0.9756,27284.76,11274.875,0.040000000000000036,江苏,供气供热,19960806,
000421.SZ,南京公用,20200528,4.09,4.1,4.12,4.08,4.11,-0.2433,19063.05,7822.448,-0.010000000000000675,江苏,供气供热,19960806,
000421.SZ,南京公用,20200527,4.11,4.11,4.13,4.09,4.11,0.0,15257.0,6272.467,0.0,江苏,供气供热,19960806,
000421.SZ,南京公用,20200526,4.1,4.11,4.11,4.07,4.09,0.489,17277.0,7076.92,0.020000000000000462,江苏,供气供热,19960806,
000421.SZ,南京公用,20200525,4.04,4.09,4.09,4.03,4.06,0.7389,13198.66,5351.898,0.03000000000000025,江苏,供气供热,19960806,
000421.SZ,南京公用,20200522,4.1,4.06,4.11,4.05,4.1,-0.9756,21749.8,8862.503,-0.040000000000000036,江苏,供气供热,19960806,
000421.SZ,南京公用,20200521,4.11,4.1,4.12,4.09,4.11,-0.2433,19025.25,7810.924,-0.010000000000000675,江苏,供气供热,19960806,
000421.SZ,南京公用,20200520,4.11,4.11,4.11,4.08,4.11,0.0,18656.0,7641.333,0.0,江苏,供气供热,19960806,
000421.SZ,南京公用,20200519,4.11,4.11,4.13,4.09,4.11,0.0,26215.0,10766.056,0.0,江苏,供气供热,19960806,
000421.SZ,南京公用,20200518,4.11,4.11,4.12,4.07,4.1,0.2439,22172.36,9075.004,0.010000000000000675,江苏,供气供热,19960806,
000421.SZ,南京公用,20200515,4.11,4.1,4.13,4.09,4.11,-0.2433,19717.84,8093.056,-0.010000000000000675,江苏,供气供热,19960806,
000421.SZ,南京公用,20200514,4.13,4.11,4.13,4.09,4.14,-0.7246,22278.28,9155.546,-0.02999999999999936,江苏,供气供热,19960806,
000421.SZ,南京公用,20200513,4.15,4.14,4.15,4.11,4.15,-0.241,24813.64,10246.961,-0.010000000000000675,江苏,供气供热,19960806,
000421.SZ,南京公用,20200512,4.13,4.15,4.18,4.12,4.13,0.4843,23996.35,9961.904,0.020000000000000462,江苏,供气供热,19960806,
000421.SZ,南京公用,20200511,4.16,4.13,4.17,4.11,4.17,-0.9592,42781.0,17714.419,-0.040000000000000036,江苏,供气供热,19960806,
000421.SZ,南京公用,20200508,4.14,4.17,4.17,4.14,4.14,0.7246,44483.23,18496.144,0.03000000000000025,江苏,供气供热,19960806,
000421.SZ,南京公用,20200507,4.17,4.14,4.18,4.13,4.17,-0.7194,63429.46,26333.741,-0.03000000000000025,江苏,供气供热,19960806,
