数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
688181.SH,八亿时空,20200618,59.5,61.52,63.29,59.08,59.68,3.0831,21766.74,134129.556,1.8400000000000034,北京,半导体,20200106,
688181.SH,八亿时空,20200617,60.5,59.68,60.5,58.43,59.94,-0.4338,15072.66,89165.67,-0.259999999999998,北京,半导体,20200106,
688181.SH,八亿时空,20200616,59.07,59.94,60.95,58.59,57.83,3.6486,18791.36,112431.823,2.1099999999999994,北京,半导体,20200106,
688181.SH,八亿时空,20200615,59.21,57.83,61.19,57.8,61.02,-5.2278,22147.72,130934.898,-3.190000000000005,北京,半导体,20200106,
688181.SH,八亿时空,20200612,63.0,61.02,63.0,60.78,63.2,-3.4494,20881.65,128981.708,-2.1799999999999997,北京,半导体,20200106,
688181.SH,八亿时空,20200611,64.51,63.2,66.49,62.12,66.03,-4.2859,24774.03,160100.854,-2.8299999999999983,北京,半导体,20200106,
688181.SH,八亿时空,20200610,62.9453,66.0597,67.6119,59.9104,62.9652,4.9146,38469.07,244493.808,3.0945000000000036,北京,半导体,20200106,
688181.SH,八亿时空,20200609,64.6766,62.9652,65.3731,61.7512,67.5721,-6.8178,38664.34,245798.179,-4.606900000000003,北京,半导体,20200106,
688181.SH,八亿时空,20200608,61.3632,67.5721,71.6418,61.3632,59.7015,13.1833,62047.67,424451.358,7.870600000000003,北京,半导体,20200106,
688181.SH,八亿时空,20200605,57.8209,59.7015,61.0547,57.3333,58.01,2.9159,23243.43,139515.669,1.6915000000000049,北京,半导体,20200106,
688181.SH,八亿时空,20200604,57.194,58.01,58.7164,56.8259,56.8557,2.0302,16271.37,94661.747,1.1542999999999992,北京,半导体,20200106,
688181.SH,八亿时空,20200603,58.1095,56.8557,58.6866,56.5174,58.0697,-2.0906,16543.08,95307.082,-1.2139999999999986,北京,半导体,20200106,
688181.SH,八亿时空,20200602,55.2438,58.0697,59.3831,55.1045,55.6716,4.3076,26369.42,151957.325,2.3980999999999995,北京,半导体,20200106,
688181.SH,八亿时空,20200601,53.393,55.6716,56.3085,53.393,53.5323,3.9963,17209.07,95764.457,2.1392999999999986,北京,半导体,20200106,
688181.SH,八亿时空,20200529,51.2438,53.5323,54.0697,50.9851,51.1841,4.5878,11888.78,63499.282,2.3481999999999985,北京,半导体,20200106,
688181.SH,八亿时空,20200528,51.7413,51.1841,52.4179,49.8607,51.9104,-1.3991,8558.23,43859.876,-0.7263000000000019,北京,半导体,20200106,
688181.SH,八亿时空,20200527,53.1144,51.9104,53.2239,51.4129,53.0249,-2.1018,7846.18,41193.127,-1.1144999999999996,北京,半导体,20200106,
688181.SH,八亿时空,20200526,50.796,53.0249,53.2836,50.796,50.5274,4.9429,9666.15,50508.211,2.4975000000000023,北京,半导体,20200106,
688181.SH,八亿时空,20200525,52.4179,50.5274,52.4179,49.6318,51.8109,-2.4773,8951.29,45632.381,-1.2834999999999965,北京,半导体,20200106,
688181.SH,八亿时空,20200522,52.8259,51.8109,53.8806,51.0348,53.3035,-2.8002,10480.34,54870.474,-1.492600000000003,北京,半导体,20200106,
688181.SH,八亿时空,20200521,55.2239,53.3035,55.4726,52.4179,54.5373,-2.2623,13366.71,72238.358,-1.2338000000000022,北京,半导体,20200106,
688181.SH,八亿时空,20200520,54.0697,54.5373,57.2139,53.7413,54.0199,0.9578,18588.53,103996.913,0.5174000000000021,北京,半导体,20200106,
688181.SH,八亿时空,20200519,53.5323,54.0199,54.0299,52.597,52.607,2.6858,10478.64,56229.253,1.4129000000000005,北京,半导体,20200106,
688181.SH,八亿时空,20200518,55.3035,52.607,55.3035,52.2388,54.8259,-4.0472,15319.42,82301.707,-2.218899999999998,北京,半导体,20200106,
688181.SH,八亿时空,20200515,54.8358,54.8259,56.01,54.0299,54.9254,-0.1812,18857.39,104436.911,-0.09950000000000614,北京,半导体,20200106,
688181.SH,八亿时空,20200514,52.0199,54.9254,55.8507,51.5423,52.0299,5.5651,31527.85,172547.712,2.8955000000000055,北京,半导体,20200106,
688181.SH,八亿时空,20200513,51.2338,52.0299,52.2388,50.7463,51.9204,0.2109,10769.39,56139.07,0.10949999999999704,北京,半导体,20200106,
688181.SH,八亿时空,20200512,51.9502,51.9204,52.2289,50.3483,51.8507,0.1344,11344.82,58524.198,0.06969999999999743,北京,半导体,20200106,
688181.SH,八亿时空,20200511,53.0348,51.8507,53.5323,51.194,52.8458,-1.883,12976.32,68425.123,-0.9950999999999937,北京,半导体,20200106,
688181.SH,八亿时空,20200508,53.0647,52.8458,54.607,52.6368,53.005,-0.3003,14803.48,79587.232,-0.15920000000000556,北京,半导体,20200106,
688181.SH,八亿时空,20200507,53.7313,53.005,53.7313,51.7612,54.0299,-1.8969,20033.69,105909.619,-1.0248999999999953,北京,半导体,20200106,
688181.SH,八亿时空,20200506,48.7662,54.0299,54.2687,48.7662,49.7114,8.6871,26788.84,140320.843,4.3185,北京,半导体,20200106,
688181.SH,八亿时空,20200430,47.1343,49.7114,50.7065,47.1343,47.0348,5.6907,21621.6,106809.516,2.6766000000000005,北京,半导体,20200106,
688181.SH,八亿时空,20200429,45.3731,47.0348,47.4229,45.1343,44.9652,4.6027,16450.46,76504.474,2.069599999999994,北京,半导体,20200106,
688181.SH,八亿时空,20200428,47.4627,44.9652,47.4627,42.8856,46.995,-4.3192,15294.41,69020.464,-2.0297999999999945,北京,半导体,20200106,
688181.SH,八亿时空,20200427,46.5473,46.995,48.7463,46.2886,46.2687,1.5697,16463.34,79232.618,0.7262999999999948,北京,半导体,20200106,
688181.SH,八亿时空,20200424,45.5721,46.2687,47.0547,45.3035,45.5224,1.6394,11813.79,55037.219,0.7463000000000051,北京,半导体,20200106,
688181.SH,八亿时空,20200423,45.0249,45.5224,45.9602,44.9154,44.9254,1.3289,7747.58,35517.208,0.5969999999999942,北京,半导体,20200106,
688181.SH,八亿时空,20200422,43.8607,44.9254,44.9851,43.7711,44.2289,1.5748,4242.13,19020.645,0.6965000000000003,北京,半导体,20200106,
688181.SH,八亿时空,20200421,45.0249,44.2289,45.0249,43.9104,45.0249,-1.7679,3668.09,16339.207,-0.7959999999999994,北京,半导体,20200106,
