Êý¾ÝÓÉw0x7ceÕûÀí
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,Ç°ÊÕÅÌ¼Û,¸´È¨Òò×Ó,³É½»Á¿,³É½»¶î,²¨¶¯,µØÇø,ÐÐÒµ,ÉÏÊÐÈÕÆÚ,ÍËÊÐÈÕÆÚ
600779.SH,Ë®¾®·»,20200430,46.0,46.1,46.34,45.15,45.78,0.699,58818.91,268409.047,0.3200000000000003,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200429,47.0,45.78,47.3,45.55,47.4,-3.4177,65516.09,302935.586,-1.6199999999999974,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200428,45.18,47.4,47.94,44.7,45.28,4.682,113055.26,525967.434,2.1199999999999974,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200427,45.99,45.28,46.45,44.2,46.5,-2.6237,105782.71,475475.411,-1.2199999999999989,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200424,45.48,46.5,47.2,44.5,45.31,2.6264,60115.05,278669.106,1.1899999999999977,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200423,45.18,45.31,46.14,44.68,45.27,0.0884,46283.64,210149.238,0.03999999999999915,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200422,44.06,45.27,45.39,43.78,44.04,2.7929,35898.76,160802.338,1.230000000000004,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200421,45.56,44.04,45.98,43.58,45.84,-3.9267,49992.26,222103.795,-1.8000000000000043,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200420,45.31,45.84,45.98,44.75,45.04,1.7762,38303.22,173982.812,0.8000000000000043,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200417,43.73,45.04,46.39,43.68,43.61,3.2791,72803.9,329541.422,1.4299999999999997,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200416,44.48,43.61,44.48,43.21,44.5,-2.0,40515.54,176523.696,-0.8900000000000006,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200415,44.85,44.5,45.19,44.45,44.83,-0.7361,22198.05,99417.338,-0.3299999999999983,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200414,44.89,44.83,45.05,44.2,44.49,0.7642,20164.21,90127.46,0.3399999999999963,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200413,44.02,44.49,44.89,43.68,44.49,0.0,17089.81,75823.323,0.0,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200410,44.71,44.49,45.58,44.41,44.74,-0.5588,23229.09,104401.147,-0.25,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200409,45.34,44.74,45.68,44.51,44.89,-0.3342,22457.75,100801.271,-0.14999999999999858,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200408,44.67,44.89,45.03,44.36,44.91,-0.0445,22352.52,99989.1,-0.01999999999999602,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200407,44.08,44.91,45.39,44.08,43.59,3.0282,39108.35,175838.816,1.3199999999999932,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200403,43.54,43.59,44.25,43.24,43.48,0.253,30569.85,133804.977,0.11000000000000654,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200402,43.03,43.48,43.7,42.9,43.32,0.3693,24682.41,106890.061,0.1599999999999966,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200401,43.1,43.32,44.17,42.6,43.05,0.6272,34419.82,149418.956,0.2700000000000031,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200331,42.3,43.05,43.26,42.15,41.86,2.8428,32192.9,138034.969,1.1899999999999977,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200330,41.92,41.86,43.37,41.78,43.11,-2.8996,33506.92,141882.542,-1.25,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200327,43.01,43.11,43.89,42.55,42.05,2.5208,39201.01,170033.235,1.0600000000000023,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200326,41.6,42.05,42.94,41.35,41.9,0.358,31504.42,133457.873,0.14999999999999858,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200325,41.24,41.9,42.2,40.58,40.0,4.75,43700.52,180990.632,1.8999999999999986,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200324,39.79,40.0,40.65,39.27,39.03,2.4853,34193.8,136734.787,0.9699999999999989,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200323,39.89,39.03,39.89,38.51,40.69,-4.0796,31421.2,123483.077,-1.6599999999999966,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200320,40.79,40.69,41.1,39.51,40.08,1.522,32286.91,130502.933,0.6099999999999994,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200319,41.8,40.08,41.9,39.1,41.69,-3.8618,44167.39,178163.711,-1.6099999999999994,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200318,43.2,41.69,43.64,41.6,43.06,-3.1816,36850.9,157101.251,-1.3700000000000045,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200317,42.62,43.06,43.48,41.46,42.63,1.0087,40891.95,174249.783,0.4299999999999997,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200316,44.56,42.63,44.84,42.51,44.55,-4.3098,40838.11,178915.942,-1.9199999999999946,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200313,43.0,44.55,44.98,42.14,45.34,-1.7424,56063.99,243453.379,-0.7900000000000063,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200312,45.9,45.34,46.0,44.9,46.42,-2.3266,40225.67,182080.342,-1.0799999999999983,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200311,46.81,46.42,47.33,46.28,46.41,0.0215,36695.16,171432.164,0.010000000000005116,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200310,44.5,46.41,46.57,44.5,45.02,3.0875,48014.57,219747.435,1.3899999999999935,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200309,46.0,45.02,46.68,44.88,47.09,-4.3958,55301.75,250046.287,-2.0700000000000003,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200306,47.7,47.09,48.45,47.0,48.13,-2.1608,47030.74,223191.603,-1.0399999999999991,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200305,47.0,48.13,49.1,47.0,46.7,3.0621,73800.94,354188.248,1.4299999999999997,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200304,46.0,46.7,46.83,45.72,46.05,1.4115,33298.73,154184.834,0.6500000000000057,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200303,46.03,46.05,46.41,45.6,45.56,1.0755,42339.74,195086.274,0.4899999999999949,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200302,44.88,45.56,45.92,44.71,44.98,1.2895,39336.41,178654.145,0.5800000000000054,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200228,46.0,44.98,46.3,44.24,46.84,-3.971,56016.36,252407.91,-1.8600000000000065,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200227,46.07,46.84,47.47,46.05,46.01,1.804,46672.74,219436.657,0.8300000000000054,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200226,46.46,46.01,46.8,45.58,46.4,-0.8405,39695.85,183482.431,-0.39000000000000057,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200225,46.3,46.4,47.45,45.66,47.34,-1.9856,48049.29,223078.084,-0.9400000000000048,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200224,47.12,47.34,47.5,46.38,47.42,-0.1687,50990.98,239276.715,-0.0799999999999983,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200221,47.8,47.42,47.98,47.22,47.71,-0.6078,51391.99,244064.196,-0.28999999999999915,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200220,46.4,47.71,48.0,46.4,46.39,2.8454,67164.84,319074.113,1.3200000000000003,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200219,46.31,46.39,47.24,46.03,46.3,0.1944,49644.15,231521.518,0.09000000000000341,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200218,46.89,46.3,46.89,46.02,46.56,-0.5584,43298.46,200820.802,-0.2600000000000051,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200217,45.64,46.56,46.6,45.3,45.94,1.3496,42460.27,196665.161,0.6200000000000045,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200214,45.6,45.94,46.08,45.05,45.61,0.7235,31698.03,145113.581,0.3299999999999983,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200213,46.93,45.61,47.58,45.48,47.22,-3.4096,71837.35,331652.713,-1.6099999999999994,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200212,47.96,47.22,47.96,47.13,47.91,-1.4402,43196.72,204333.881,-0.6899999999999977,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200211,46.69,47.91,48.46,46.3,46.68,2.635,59994.08,286121.971,1.2299999999999969,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200210,46.08,46.68,47.18,45.3,46.08,1.3021,43235.74,200944.76,0.6000000000000014,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200207,45.29,46.08,46.19,44.81,45.5,1.2747,50528.91,229874.725,0.5799999999999983,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200206,45.1,45.5,45.6,44.51,44.97,1.1786,54517.42,245893.026,0.5300000000000011,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200205,44.3,44.97,45.88,43.31,44.2,1.7421,67618.17,303398.519,0.769999999999996,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200204,43.0,44.2,46.0,43.0,46.25,-4.4324,104419.65,460729.157,-2.049999999999997,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200203,46.25,46.25,46.25,46.25,51.39,-10.0019,12712.0,58793.0,-5.140000000000001,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200123,52.52,51.39,53.9,50.82,50.94,0.8834,108242.14,566773.566,0.45000000000000284,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200122,49.25,50.94,51.45,48.08,49.88,2.1251,50476.36,251887.997,1.0599999999999952,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200121,51.65,49.88,51.66,49.52,51.43,-3.0138,52133.36,260982.126,-1.5499999999999972,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200120,52.19,51.43,52.4,50.99,52.21,-1.494,34338.09,176411.0,-0.7800000000000011,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200117,52.19,52.21,52.68,52.16,52.19,0.0383,28275.87,148163.256,0.020000000000003126,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200116,52.68,52.19,52.68,52.02,52.3,-0.2103,25591.06,133686.973,-0.10999999999999943,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200115,51.8,52.3,52.69,51.8,51.75,1.0628,41132.66,215410.381,0.5499999999999972,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200114,53.86,51.75,53.87,51.74,53.5,-3.271,71697.22,375911.343,-1.75,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200113,53.18,53.5,54.46,53.06,53.18,0.6017,85985.78,461449.008,0.3200000000000003,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200110,52.11,53.18,53.5,51.65,51.79,2.6839,103360.73,546012.574,1.3900000000000006,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200109,51.2,51.79,52.0,50.8,50.77,2.0091,64220.3,330436.244,1.019999999999996,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200108,51.39,50.77,52.21,50.6,51.43,-1.2833,59920.44,307058.611,-0.6599999999999966,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200107,50.84,51.43,51.76,50.45,50.66,1.5199,60045.15,307382.78,0.7700000000000031,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200106,51.21,50.66,51.37,50.4,51.14,-0.9386,56199.31,285539.333,-0.480000000000004,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200103,51.75,51.14,51.96,51.12,51.77,-1.2169,38068.35,195802.079,-0.6300000000000026,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20200102,51.75,51.77,51.97,51.12,51.75,0.0386,50491.81,260520.534,0.020000000000003126,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191231,53.0,51.75,53.05,51.12,52.73,-1.8585,69935.71,362725.601,-0.9799999999999969,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191230,51.32,52.73,53.5,50.78,51.49,2.4082,70783.06,371488.905,1.2399999999999949,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191227,51.71,51.49,52.74,51.4,51.83,-0.656,58693.7,305048.283,-0.3399999999999963,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191226,52.26,51.83,52.29,51.3,51.85,-0.0386,24846.96,128482.622,-0.020000000000003126,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191225,52.06,51.85,52.08,51.16,51.79,0.1159,27300.1,141116.206,0.060000000000002274,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191224,52.21,51.79,52.29,51.5,51.66,0.2516,23912.6,123886.128,0.13000000000000256,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191223,52.1,51.66,53.27,51.51,53.0,-2.5283,48939.88,255754.772,-1.3400000000000034,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191220,53.85,53.0,53.87,52.51,53.4,-0.7491,38431.98,203413.235,-0.3999999999999986,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191219,54.28,53.4,54.58,53.18,53.99,-1.0928,41181.7,220727.66,-0.5900000000000034,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191218,54.91,53.99,55.15,53.9,54.97,-1.7828,47086.31,256185.18,-0.9799999999999969,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191217,55.5,54.97,55.59,54.25,55.2,-0.4167,36382.05,199160.243,-0.23000000000000398,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191216,56.5,55.2,56.5,54.11,56.02,-1.4638,53982.61,296107.525,-0.8200000000000003,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191213,55.77,56.02,56.45,55.46,55.42,1.0826,27901.89,156065.622,0.6000000000000014,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191212,55.8,55.42,56.14,55.14,55.05,0.6721,24507.57,136603.455,0.37000000000000455,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191211,56.26,55.05,56.5,54.54,56.22,-2.0811,35063.43,193268.339,-1.1700000000000017,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191210,56.31,56.22,56.62,55.95,56.0,0.3929,25845.04,145188.136,0.21999999999999886,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191209,57.19,56.0,57.19,55.86,56.91,-1.599,28050.54,157688.979,-0.9099999999999966,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191206,56.03,56.91,56.98,56.03,56.27,1.1374,27402.06,155332.231,0.6399999999999935,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191205,56.43,56.27,57.0,55.98,56.51,-0.4247,23328.18,131449.422,-0.23999999999999488,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191204,58.0,56.51,58.5,56.18,57.26,-1.3098,26188.02,148903.494,-0.75,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191203,57.7,57.26,57.88,56.6,57.34,-0.1395,19877.97,113628.417,-0.0800000000000054,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191202,56.39,57.34,58.28,56.39,56.37,1.7208,29365.07,168594.117,0.970000000000006,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191129,57.93,56.37,57.98,55.22,57.72,-2.3389,30834.74,174160.769,-1.3500000000000014,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191128,58.12,57.72,59.13,57.3,57.7,0.0347,26577.44,154385.709,0.01999999999999602,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191127,57.54,57.7,58.84,57.24,56.8,1.5845,32489.64,188488.151,0.9000000000000057,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191126,57.03,56.8,58.63,56.8,56.97,-0.2984,44891.36,257166.796,-0.1700000000000017,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191125,57.56,56.97,57.89,56.03,57.14,-0.2975,28406.87,161939.985,-0.1700000000000017,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191122,59.3,57.14,59.45,56.49,58.5,-2.3248,35186.97,202339.71,-1.3599999999999994,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191121,57.97,58.5,59.5,57.6,57.97,0.9143,27466.39,160966.611,0.5300000000000011,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191120,57.5,57.97,59.17,57.2,57.87,0.1728,29948.72,174476.623,0.10000000000000142,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191119,58.2,57.87,58.56,57.28,58.2,-0.567,31672.77,183270.226,-0.3300000000000054,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191118,58.55,58.2,58.79,57.05,58.28,-0.1373,25074.06,145103.724,-0.0799999999999983,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191115,58.36,58.28,58.87,57.66,58.55,-0.4611,27084.1,157892.457,-0.269999999999996,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191114,58.05,58.55,59.3,56.83,57.21,2.3422,45494.45,265741.3,1.3399999999999963,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191113,57.58,57.21,57.78,56.55,57.78,-0.9865,28894.0,165060.208,-0.5700000000000003,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191112,56.81,57.78,58.2,55.94,56.75,1.815,38083.28,217698.294,1.0300000000000011,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191111,56.95,56.75,57.68,55.65,56.78,-0.0528,42133.41,239285.612,-0.030000000000001137,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191108,60.0,56.78,60.37,56.08,59.66,-4.8274,88079.88,505815.144,-2.8799999999999955,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191107,57.32,59.66,59.96,56.8,56.7,5.2205,61928.49,363901.306,2.9599999999999937,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191106,56.46,56.7,57.48,55.72,56.47,0.4073,35878.24,203403.989,0.23000000000000398,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191105,55.1,56.47,57.77,54.49,54.4,3.8051,55510.78,313025.041,2.0700000000000003,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191104,54.3,54.4,55.75,53.7,54.08,0.5917,49438.09,270341.692,0.3200000000000003,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191101,53.7,54.08,54.5,53.25,53.18,1.6924,56909.81,307209.695,0.8999999999999986,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191031,53.8,53.18,54.29,52.55,52.8,0.7197,70019.01,374606.822,0.38000000000000256,ËÄ´¨,°×¾Æ,19961206,
600779.SH,Ë®¾®·»,20191030,51.6,52.8,54.27,51.12,51.92,1.6949,79318.41,420599.925,0.8799999999999955,ËÄ´¨,°×¾Æ,19961206,
