数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
002236.SZ,大华股份,20200618,18.5,18.98,19.25,18.5,18.41,3.0961,855677.07,1623719.526,0.5700000000000003,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200617,18.55,18.41,18.88,18.28,18.3,0.6011,632886.54,1172265.717,0.10999999999999943,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200616,17.78,18.3,18.46,17.69,17.45,4.8711,886800.65,1606579.901,0.8500000000000014,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200615,17.8,17.45,17.98,17.45,17.93,-2.6771,509529.05,902040.139,-0.4800000000000004,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200612,16.8,17.93,18.11,16.75,17.14,4.6091,951762.59,1690980.804,0.7899999999999991,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200611,17.58,17.14,17.74,17.08,17.58,-2.5028,463122.47,803050.788,-0.4399999999999977,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200610,17.67,17.58,17.7,17.36,17.74,-0.9019,394776.12,690779.772,-0.16000000000000014,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200609,17.67,17.74,17.85,17.31,17.57,0.9676,525859.71,928349.861,0.16999999999999815,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200608,16.99,17.57,18.15,16.97,16.85,4.273,1008381.0,1773630.281,0.7199999999999989,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200605,16.71,16.85,17.13,16.65,16.74,0.6571,436171.19,738393.524,0.11000000000000298,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200604,16.85,16.74,17.0,16.52,16.85,-0.6528,433611.12,723779.045,-0.11000000000000298,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200603,17.05,16.85,17.13,16.73,17.02,-0.9988,612024.49,1033605.056,-0.16999999999999815,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200602,16.35,17.02,17.24,16.3,16.37,3.9707,1197069.77,2024446.734,0.6499999999999986,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200601,14.98,16.37,16.37,14.98,14.88,10.0134,787722.72,1235058.896,1.4900000000000002,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200529,14.74,14.88,14.98,14.7,14.86,0.1346,255263.59,379624.56,0.02000000000000135,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200528,15.11,14.86,15.16,14.61,15.11,-1.6545,421340.15,626014.929,-0.25,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200527,15.5,15.11,15.51,15.01,15.56,-2.892,416627.31,633043.673,-0.45000000000000107,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200526,15.43,15.56,15.64,15.43,15.39,1.1046,295589.91,459009.435,0.16999999999999993,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200525,15.8,15.39,15.8,15.34,16.15,-4.7059,433023.99,671996.827,-0.759999999999998,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200522,16.28,16.15,16.52,16.04,16.08,0.4353,373996.34,608238.196,0.07000000000000028,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200521,16.4172,16.08,16.447,16.0205,16.3478,-1.6381,260143.6,424320.911,-0.26780000000000115,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200520,16.4966,16.3478,16.4966,16.2883,16.5462,-1.1991,233727.73,385834.993,-0.19839999999999947,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200519,16.4768,16.5462,16.5462,16.3081,16.2982,1.5216,294108.29,486845.62,0.24799999999999756,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200518,16.824,16.2982,16.824,16.2784,16.8438,-3.2392,467596.06,773838.586,-0.5456000000000003,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200515,16.8339,16.8438,16.9728,16.6652,16.7347,0.6519,286457.07,485892.781,0.10910000000000153,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200514,16.8537,16.7347,16.8636,16.6851,16.9331,-1.1717,275533.83,465358.54,-0.19839999999999947,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200513,16.9628,16.9331,17.0323,16.8041,17.1116,-1.0432,352609.93,600886.559,-0.17849999999999966,浙江,电器仪表,20080520,
002236.SZ,大华股份,20200512,17.1811,17.1116,17.1811,16.8736,17.1811,-0.4045,281107.56,482231.093,-0.06950000000000145,浙江,电器仪表,20080520,
