数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
603900.SH,莱绅通灵,20200618,8.23,8.18,8.35,8.11,8.13,0.615,46021.54,37839.069,0.049999999999998934,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200617,8.0,8.13,8.14,7.97,8.0,1.625,30470.2,24600.705,0.13000000000000078,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200616,7.97,8.0,8.01,7.92,7.91,1.1378,20775.0,16577.652,0.08999999999999986,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200615,7.88,7.91,8.05,7.87,7.95,-0.5031,27041.4,21550.022,-0.040000000000000036,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200612,7.83,7.95,7.97,7.8,7.97,-0.2509,26707.06,21076.782,-0.019999999999999574,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200611,8.08,7.97,8.15,7.94,8.08,-1.3614,39131.38,31445.547,-0.11000000000000032,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200610,8.15,8.08,8.31,8.07,8.16,-0.9804,27880.86,22698.995,-0.08000000000000007,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200609,8.05,8.16,8.19,8.05,8.09,0.8653,40348.85,32815.836,0.07000000000000028,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200608,8.05,8.09,8.16,7.93,8.05,0.4969,48851.2,39360.542,0.03999999999999915,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200605,8.32,8.05,8.35,8.02,8.32,-3.2452,63104.4,51105.049,-0.2699999999999996,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200604,8.45,8.32,8.62,8.3,8.58,-3.0303,92608.65,77862.168,-0.2599999999999998,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200603,8.27,8.58,8.82,8.25,8.27,3.7485,135677.64,115490.831,0.3100000000000005,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200602,8.22,8.27,8.47,8.22,8.22,0.6083,107661.9,89810.717,0.049999999999998934,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200601,8.09,8.22,8.35,8.09,8.09,1.6069,93819.95,77239.046,0.13000000000000078,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200529,7.9,8.09,8.19,7.82,7.98,1.3784,78300.1,63119.448,0.10999999999999943,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200528,8.17,7.98,8.17,7.88,8.19,-2.5641,82592.17,66186.743,-0.20999999999999908,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200527,8.02,8.19,8.28,7.93,8.07,1.487,122692.7,99450.009,0.11999999999999922,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200526,7.94,8.07,8.24,7.85,7.94,1.6373,140437.6,113084.386,0.1299999999999999,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200525,8.0,7.94,8.3,7.94,8.82,-9.9773,223512.6,179523.844,-0.8799999999999999,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200522,8.86,8.82,9.15,8.82,9.8,-10.0,75014.0,66657.584,-0.9800000000000004,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200521,10.3,9.8,10.79,9.76,9.81,-0.1019,377972.69,391164.567,-0.009999999999999787,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200520,9.81,9.81,9.81,9.7,8.92,9.9776,118479.98,116219.462,0.8900000000000006,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200519,7.91,8.92,8.92,7.8,8.11,9.9877,145981.84,123303.567,0.8100000000000005,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200518,8.3,8.11,8.57,7.98,7.9,2.6582,148962.97,122207.902,0.20999999999999908,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200515,7.2,7.9,7.9,7.15,7.18,10.0279,87429.29,66936.93,0.7200000000000006,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200514,7.21,7.18,7.24,7.16,7.24,-0.8287,9008.16,6485.02,-0.0600000000000005,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200513,7.24,7.24,7.26,7.16,7.24,0.0,10660.53,7687.431,0.0,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200512,7.17,7.24,7.25,7.1,7.19,0.6954,10927.76,7829.144,0.04999999999999982,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200511,7.23,7.19,7.28,7.15,7.23,-0.5533,12380.49,8942.707,-0.040000000000000036,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200508,7.15,7.23,7.27,7.14,7.13,1.4025,8923.66,6425.301,0.10000000000000053,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200507,7.15,7.13,7.2,7.09,7.17,-0.5579,13573.09,9688.269,-0.040000000000000036,江苏,服饰,20161123,
603900.SH,莱绅通灵,20200506,7.01,7.17,7.17,6.96,7.04,1.8466,11154.44,7909.361,0.1299999999999999,江苏,服饰,20161123,
