杅擂蚕w0x7ce淕燴
嘖き測鎢,嘖き靡備,蝠眢�梪�,羲攫歎,彶攫歎,郔詢歎,郔腴歎,ヶ彶攫歎,葩�例藦�,傖蝠講,傖蝠塗,疏雄,華⑹,俴珛,奻庈�梪�,豖庈�梪�
300093.SZ,踢試產薛,20200528,11.25,10.92,11.35,10.91,11.18,-2.3256,39054.0,43172.565,-0.2599999999999998,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200527,11.5,11.18,11.99,11.05,11.36,-1.5845,73752.6,85801.727,-0.17999999999999972,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200526,10.78,11.36,11.5,10.56,10.68,6.367,46587.7,51530.195,0.6799999999999997,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200525,11.0,10.68,11.0,10.53,11.0,-2.9091,21286.0,22917.463,-0.3200000000000003,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200522,11.27,11.0,11.3,10.9,11.15,-1.3453,22748.2,25124.102,-0.15000000000000036,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200521,11.3,11.15,11.44,11.11,11.35,-1.7621,21826.01,24415.195,-0.1999999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200520,11.46,11.35,11.73,11.0,11.45,-0.8734,27144.01,30990.538,-0.09999999999999964,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200519,11.76,11.45,11.86,11.4,11.74,-2.4702,32335.2,37469.36,-0.2900000000000009,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200518,11.81,11.74,12.0,11.68,11.84,-0.8446,31071.0,36663.022,-0.09999999999999964,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200515,11.76,11.84,11.98,11.5,11.68,1.3699,32218.0,37903.098,0.16000000000000014,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200514,12.12,11.68,12.12,11.67,12.08,-3.3113,29604.0,35003.021,-0.40000000000000036,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200513,12.33,12.08,12.33,11.95,12.04,0.3322,23778.0,28828.468,0.040000000000000924,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200512,12.33,12.04,12.33,11.93,12.13,-0.742,24198.2,29093.992,-0.09000000000000163,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200511,12.57,12.13,12.78,12.09,12.57,-3.5004,52624.05,64828.711,-0.4399999999999995,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200508,12.48,12.57,12.7,12.36,12.46,0.8828,52583.62,66198.113,0.10999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200507,12.12,12.46,12.89,12.1,12.28,1.4658,86859.01,108274.259,0.1800000000000015,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200506,12.3,12.28,12.3,11.9,12.3,-0.1626,46802.15,56658.62,-0.02000000000000135,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200430,12.29,12.3,12.67,12.12,12.4,-0.8065,53366.6,66037.244,-0.09999999999999964,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200429,12.68,12.4,12.88,12.15,12.61,-1.6653,66485.0,82205.415,-0.20999999999999908,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200428,13.05,12.61,13.62,12.1,12.97,-2.7756,92188.0,119249.07,-0.3600000000000012,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200427,11.99,12.97,13.0,11.98,11.99,8.1735,90979.0,114806.698,0.9800000000000004,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200424,12.07,11.99,12.2,11.94,12.1,-0.9091,37775.0,45566.489,-0.10999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200423,12.45,12.1,12.66,11.99,12.45,-2.8112,56845.69,69379.183,-0.34999999999999964,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200422,12.77,12.45,12.84,12.36,12.77,-2.5059,53092.0,66702.025,-0.3200000000000003,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200421,12.94,12.77,12.94,12.6,12.66,0.8689,62562.6,79904.165,0.10999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200420,12.22,12.66,12.81,12.21,12.21,3.6855,82342.6,103756.281,0.4499999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200417,12.38,12.21,12.51,12.18,12.26,-0.4078,51238.3,62958.821,-0.049999999999998934,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200416,11.75,12.26,12.57,11.6,11.9,3.0252,96042.5,117308.314,0.35999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200415,12.0,11.9,12.3,11.86,12.1,-1.6529,44914.5,54045.628,-0.1999999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200414,12.24,12.1,12.66,11.9,12.21,-0.9009,52817.0,64049.598,-0.11000000000000121,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200413,12.71,12.21,12.73,12.09,12.45,-1.9277,57024.02,70270.458,-0.23999999999999844,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200410,12.86,12.45,13.0,12.38,12.7,-1.9685,94337.38,120190.432,-0.25,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200409,12.12,12.7,12.77,12.05,11.89,6.8124,130984.6,163874.112,0.8099999999999987,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200408,11.48,11.89,11.95,11.48,11.55,2.9437,107477.6,127348.196,0.33999999999999986,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200407,11.2,11.55,11.58,11.2,11.1,4.0541,63998.44,73405.816,0.45000000000000107,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200403,10.51,11.1,11.19,10.5,10.51,5.6137,63128.0,69067.54,0.5899999999999999,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200402,10.06,10.51,10.55,10.0,10.22,2.8376,33111.6,34205.945,0.28999999999999915,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200401,10.12,10.22,10.36,9.91,10.01,2.0979,36420.97,37049.63,0.21000000000000085,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200331,10.46,10.01,10.59,10.0,10.34,-3.1915,43751.35,44731.82,-0.33000000000000007,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200330,10.8,10.34,10.92,10.28,10.92,-5.3114,42661.0,44767.163,-0.5800000000000001,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200327,10.95,10.92,11.06,10.7,10.89,0.2755,67218.71,73292.524,0.02999999999999936,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200326,11.05,10.89,11.35,10.86,11.23,-3.0276,35939.29,39575.821,-0.33999999999999986,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200325,11.15,11.23,11.36,10.85,11.07,1.4453,79305.3,88138.638,0.16000000000000014,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200324,10.89,11.07,12.0,10.72,11.74,-5.707,130951.86,147750.75,-0.6699999999999999,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200323,11.54,11.74,12.0,11.48,11.55,1.645,129289.6,152224.022,0.1899999999999995,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200320,11.3,11.55,11.55,11.05,11.05,4.5249,76918.06,87591.249,0.5,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200319,10.95,11.05,11.08,10.61,10.9,1.3761,51004.03,55403.528,0.15000000000000036,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200318,11.08,10.9,11.15,10.8,10.96,-0.5474,38874.62,42610.577,-0.0600000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200317,11.16,10.96,11.3,10.3,11.21,-2.2302,61298.06,66171.532,-0.25,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200316,11.0,11.21,11.77,10.98,10.9,2.844,99929.05,114181.521,0.3100000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200313,10.5,10.9,10.96,10.5,11.05,-1.3575,51710.06,55441.619,-0.15000000000000036,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200312,11.39,11.05,11.39,10.88,11.41,-3.1551,44111.71,48805.197,-0.35999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200311,11.78,11.41,11.8,11.13,11.64,-1.9759,49515.54,56601.429,-0.23000000000000043,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200310,11.33,11.64,11.72,10.9,11.6,0.3448,48927.0,56003.523,0.040000000000000924,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200309,11.88,11.6,12.0,11.34,11.84,-2.027,63590.54,74603.353,-0.2400000000000002,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200306,11.53,11.84,12.05,11.53,11.87,-0.2527,55660.43,66280.431,-0.02999999999999936,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200305,11.6,11.87,12.05,11.51,11.44,3.7587,84436.36,100083.961,0.4299999999999997,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200304,10.94,11.44,11.5,10.9,11.08,3.2491,46099.05,51942.123,0.35999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200303,11.04,11.08,11.4,10.91,10.9,1.6514,41541.76,46263.476,0.17999999999999972,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200302,10.71,10.9,11.05,10.62,10.59,2.9273,38221.1,41552.888,0.3100000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200228,11.12,10.59,11.32,10.5,11.5,-7.913,73574.58,80691.738,-0.9100000000000001,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200227,11.68,11.5,11.9,11.45,11.68,-1.5411,65789.86,76512.417,-0.17999999999999972,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200226,11.03,11.68,12.12,10.82,11.08,5.4152,96630.9,111568.726,0.5999999999999996,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200225,10.69,11.08,11.1,10.4,10.9,1.6514,72824.15,79234.699,0.17999999999999972,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200224,10.44,10.9,10.91,10.44,10.62,2.6365,61398.06,65785.493,0.28000000000000114,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200221,10.2,10.62,10.75,10.0,10.15,4.6305,87530.0,91807.322,0.46999999999999886,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200220,10.15,10.15,10.2,10.03,10.16,-0.0984,35270.54,35711.952,-0.009999999999999787,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200219,10.3,10.16,10.3,10.01,10.27,-1.0711,39950.01,40600.352,-0.10999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200218,10.1,10.27,10.33,9.99,10.06,2.0875,57505.01,58634.633,0.20999999999999908,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200217,9.73,10.06,10.06,9.73,9.73,3.3916,41078.06,40876.08,0.33000000000000007,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200214,9.86,9.73,9.91,9.62,9.86,-1.3185,35404.0,34482.715,-0.129999999999999,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200213,10.01,9.86,10.13,9.84,10.09,-2.2795,43553.0,43325.792,-0.23000000000000043,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200212,10.14,10.09,10.3,9.9,10.04,0.498,52632.05,53018.45,0.05000000000000071,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200211,10.0,10.04,10.33,9.86,9.99,0.5005,40096.02,40552.039,0.049999999999998934,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200210,9.82,9.99,10.24,9.65,9.81,1.8349,35600.29,35601.349,0.17999999999999972,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200207,10.06,9.81,10.06,9.8,10.0,-1.9,28820.2,28491.249,-0.1899999999999995,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200206,9.6,10.0,10.25,9.45,9.62,3.9501,69180.62,68560.891,0.3800000000000008,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200205,9.4,9.62,9.8,9.3,9.55,0.733,83710.12,80421.972,0.06999999999999851,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200204,8.83,9.55,9.69,8.83,9.81,-2.6504,154940.42,142633.01,-0.2599999999999998,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200203,9.81,9.81,9.81,9.81,10.9,-10.0,9509.0,9328.329,-1.0899999999999999,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200123,11.1,10.9,11.33,10.8,11.07,-1.5357,66848.01,73651.845,-0.16999999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200122,11.21,11.07,11.5,11.05,11.39,-2.8095,91358.7,101880.684,-0.3200000000000003,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200121,11.58,11.39,11.85,11.39,11.8,-3.4746,50551.62,58369.385,-0.41000000000000014,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200120,12.02,11.8,12.02,11.79,12.02,-1.8303,55914.28,66396.658,-0.21999999999999886,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200117,11.95,12.02,12.4,11.95,12.0,0.1667,75185.77,91343.051,0.019999999999999574,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200116,11.85,12.0,12.48,11.7,11.77,1.9541,66848.56,80597.964,0.23000000000000043,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200115,11.87,11.77,11.95,11.75,11.92,-1.2584,31911.0,37724.268,-0.15000000000000036,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200114,11.97,11.92,12.1,11.83,11.97,-0.4177,32500.0,38688.413,-0.05000000000000071,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200113,11.79,11.97,11.97,11.65,11.65,2.7468,58883.17,69769.431,0.3200000000000003,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200110,11.46,11.65,11.8,11.35,11.4,2.193,72364.19,84493.29,0.25,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200109,11.48,11.4,11.7,11.3,11.55,-1.2987,74942.52,86123.068,-0.15000000000000036,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200108,11.0,11.55,11.98,10.75,10.92,5.7692,141452.27,160861.356,0.6300000000000008,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200107,10.58,10.92,10.99,10.42,10.56,3.4091,62942.0,67398.122,0.35999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200106,10.69,10.56,10.69,10.47,10.77,-1.9499,45595.0,48063.24,-0.20999999999999908,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200103,11.01,10.77,11.01,10.75,10.98,-1.9126,23850.1,25842.839,-0.21000000000000085,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20200102,11.1,10.98,11.11,10.9,10.98,0.0,37798.34,41511.459,0.0,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191231,11.13,10.98,11.26,10.98,11.09,-0.9919,47589.13,52798.616,-0.10999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191230,10.45,11.09,11.39,10.37,10.55,5.1185,61878.49,67833.81,0.5399999999999991,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191227,10.49,10.55,10.65,10.37,10.55,0.0,25684.24,27077.928,0.0,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191226,10.74,10.55,10.83,10.55,10.76,-1.9517,22655.3,24055.005,-0.20999999999999908,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191225,10.85,10.76,10.85,10.7,10.79,-0.278,11749.01,12620.481,-0.02999999999999936,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191224,10.82,10.79,10.87,10.57,10.82,-0.2773,26452.97,28289.278,-0.030000000000001137,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191223,11.04,10.82,11.1,10.76,11.07,-2.2584,22071.0,24095.995,-0.25,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191220,10.87,11.07,11.13,10.87,11.1,-0.2703,21464.0,23577.901,-0.02999999999999936,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191219,11.1,11.1,11.13,10.87,11.1,0.0,27430.8,30207.063,0.0,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191218,11.23,11.1,11.26,10.99,11.18,-0.7156,27399.04,30425.996,-0.08000000000000007,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191217,11.35,11.18,11.45,11.17,11.2,-0.1786,23331.18,26169.276,-0.019999999999999574,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191216,11.18,11.2,11.39,11.15,11.19,0.0894,36711.48,41230.092,0.009999999999999787,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191213,11.25,11.19,11.29,11.15,11.25,-0.5333,18315.0,20503.61,-0.0600000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191212,11.24,11.25,11.48,11.18,11.23,0.1781,20432.06,22973.029,0.019999999999999574,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191211,11.51,11.23,11.51,11.22,11.47,-2.0924,21110.0,23871.178,-0.2400000000000002,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191210,11.6,11.47,11.71,11.41,11.67,-1.7138,21694.06,24953.845,-0.1999999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191209,11.6,11.67,11.93,11.51,11.62,0.4303,32299.77,37817.468,0.05000000000000071,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191206,11.16,11.62,11.62,10.99,11.19,3.8427,38614.24,43518.646,0.4299999999999997,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191205,11.15,11.19,11.29,11.12,11.25,-0.5333,18463.0,20631.9,-0.0600000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191204,11.29,11.25,11.34,11.13,11.28,-0.266,12408.0,13946.887,-0.02999999999999936,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191203,11.26,11.28,11.38,11.18,11.24,0.3559,20226.18,22780.339,0.03999999999999915,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191202,11.21,11.24,11.3,11.11,11.21,0.2676,12979.9,14520.496,0.02999999999999936,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191129,11.1,11.21,11.6,11.1,11.25,-0.3556,20241.0,22921.393,-0.03999999999999915,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191128,11.3,11.25,11.3,11.21,11.24,0.089,15296.28,17222.144,0.009999999999999787,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191127,11.29,11.24,11.38,11.16,11.22,0.1783,21525.01,24245.833,0.019999999999999574,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191126,11.25,11.22,11.33,11.04,11.33,-0.9709,25217.0,28176.929,-0.10999999999999943,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191125,11.44,11.33,11.47,11.04,11.45,-1.048,30019.0,33782.352,-0.11999999999999922,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191122,11.74,11.45,11.74,11.11,11.66,-1.801,43895.66,49902.983,-0.21000000000000085,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191121,11.76,11.66,11.82,11.6,11.76,-0.8503,22273.56,26039.943,-0.09999999999999964,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191120,12.03,11.76,12.03,11.63,11.93,-1.425,31194.0,36822.395,-0.16999999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191119,12.08,11.93,12.19,11.92,12.08,-1.2417,26842.01,32208.844,-0.15000000000000036,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191118,12.17,12.08,12.17,11.8,12.09,-0.0827,35356.0,42508.677,-0.009999999999999787,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191115,12.28,12.09,12.49,12.05,12.18,-0.7389,54670.01,67083.089,-0.08999999999999986,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191114,11.56,12.18,12.28,11.5,11.5,5.913,62957.72,75917.303,0.6799999999999997,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191113,11.37,11.5,11.54,11.2,11.3,1.7699,32508.47,37021.411,0.1999999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191112,11.24,11.3,11.35,11.12,11.24,0.5338,20475.71,22999.406,0.0600000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191111,11.2,11.24,11.28,11.01,11.29,-0.4429,22923.0,25509.927,-0.049999999999998934,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191108,11.09,11.29,11.3,11.0,11.09,1.8034,31220.35,34811.903,0.1999999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191107,11.11,11.09,11.4,10.98,11.3,-1.8584,41290.5,45619.262,-0.21000000000000085,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191106,11.43,11.3,11.56,11.0,11.43,-1.1374,53541.72,60107.643,-0.129999999999999,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191105,11.47,11.43,11.5,11.19,11.47,-0.3487,33557.94,37969.256,-0.040000000000000924,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191104,11.46,11.47,11.66,11.38,11.54,-0.6066,33325.0,38134.409,-0.06999999999999851,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191101,11.3,11.54,11.68,11.3,11.6,-0.5172,44106.1,50720.734,-0.0600000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191031,11.77,11.6,11.77,11.42,11.7,-0.8547,45315.81,52355.367,-0.09999999999999964,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191030,11.7,11.7,11.74,11.44,11.5,1.7391,60054.0,69638.769,0.1999999999999993,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191029,11.94,11.5,11.94,11.2,11.88,-3.1987,73213.91,84439.098,-0.3800000000000008,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191028,11.96,11.88,11.99,11.71,11.96,-0.6689,43124.01,51175.638,-0.08000000000000007,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191025,11.92,11.96,12.07,11.8,12.0,-0.3333,32049.84,38306.035,-0.03999999999999915,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191024,11.97,12.0,12.14,11.85,11.94,0.5025,35083.0,41914.746,0.0600000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191023,11.95,11.94,12.13,11.85,11.95,-0.0837,29258.01,35076.826,-0.009999999999999787,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191022,11.97,11.95,12.13,11.8,12.05,-0.8299,33505.22,39835.324,-0.10000000000000142,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191021,12.29,12.05,12.3,11.8,12.08,-0.2483,48387.27,58100.317,-0.02999999999999936,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191018,11.63,12.08,12.2,11.63,11.81,2.2862,65288.03,78120.317,0.2699999999999996,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191017,11.8,11.81,11.96,11.61,11.9,-0.7563,48884.0,57459.687,-0.08999999999999986,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191016,11.82,11.9,12.12,11.15,11.84,0.5068,64300.0,75779.184,0.0600000000000005,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191015,11.83,11.84,12.2,11.8,11.94,-0.8375,53198.51,63608.422,-0.09999999999999964,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191014,12.35,11.94,12.53,11.9,12.35,-3.3198,86424.0,104683.893,-0.41000000000000014,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191011,12.69,12.35,12.77,12.19,12.79,-3.4402,77375.3,96419.929,-0.4399999999999995,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191010,12.83,12.79,12.93,12.5,12.58,1.6693,80737.25,103006.939,0.20999999999999908,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191009,12.73,12.58,12.81,12.23,12.32,2.1104,83196.19,103529.676,0.2599999999999998,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20191008,11.05,12.32,12.37,11.05,11.38,8.2601,90193.21,107118.115,0.9399999999999995,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20190930,11.55,11.38,11.57,11.28,11.29,0.7972,46240.23,52860.936,0.09000000000000163,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20190927,10.98,11.29,11.65,10.9,11.19,0.8937,81572.79,92268.698,0.09999999999999964,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20190926,11.3,11.19,11.5,10.38,11.16,0.2688,140868.29,153418.903,0.02999999999999936,嫘陲,產薛,20100708,
300093.SZ,踢試產薛,20190925,11.62,11.16,12.16,10.84,11.98,-6.8447,177920.72,204131.146,-0.8200000000000003,嫘陲,產薛,20100708,
