Êý¾ÝÓÉw0x7ceÕûÀí
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,Ç°ÊÕÅÌ¼Û,¸´È¨Òò×Ó,³É½»Á¿,³É½»¶î,²¨¶¯,µØÇø,ÐÐÒµ,ÉÏÊÐÈÕÆÚ,ÍËÊÐÈÕÆÚ
603779.SH,STÍþÁú,20200520,5.04,5.15,5.26,4.98,5.05,1.9802,14982.3,7630.135,0.10000000000000053,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200519,5.05,5.05,5.07,5.0,5.02,0.5976,9320.43,4689.972,0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200518,5.1,5.02,5.13,5.02,5.13,-2.1442,7338.0,3722.555,-0.11000000000000032,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200515,5.16,5.13,5.19,5.11,5.16,-0.5814,3315.0,1700.834,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200514,5.17,5.16,5.25,5.12,5.22,-1.1494,4771.4,2466.173,-0.05999999999999961,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200513,5.2,5.22,5.28,5.15,5.18,0.7722,6554.95,3420.407,0.040000000000000036,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200512,5.25,5.18,5.27,5.09,5.23,-0.956,10883.0,5621.206,-0.05000000000000071,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200511,5.27,5.23,5.3,5.2,5.25,-0.381,9352.63,4921.2,-0.019999999999999574,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200508,5.21,5.25,5.27,5.15,5.2,0.9615,11869.52,6178.38,0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200507,5.23,5.2,5.28,5.19,5.23,-0.5736,4722.45,2472.576,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200506,5.33,5.23,5.35,5.2,5.34,-2.0599,8209.85,4313.815,-0.10999999999999943,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200430,5.34,5.34,5.4,5.32,5.37,-0.5587,6306.25,3383.903,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200429,5.13,5.37,5.4,5.09,5.21,3.071,11009.62,5824.659,0.16000000000000014,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200428,5.34,5.21,5.39,5.17,5.34,-2.4345,8550.97,4472.354,-0.1299999999999999,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200427,5.38,5.34,5.41,5.29,5.39,-0.9276,5546.45,2957.248,-0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200424,5.4,5.39,5.43,5.3,5.38,0.1859,11794.86,6346.827,0.009999999999999787,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200423,5.41,5.38,5.47,5.38,5.41,-0.5545,8092.51,4394.53,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200422,5.25,5.41,5.45,5.25,5.29,2.2684,16793.3,9060.114,0.1200000000000001,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200421,5.25,5.29,5.32,5.21,5.31,-0.3766,5825.6,3070.797,-0.019999999999999574,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200420,5.33,5.31,5.36,5.26,5.32,-0.188,7348.8,3901.096,-0.010000000000000675,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200417,5.38,5.32,5.38,5.29,5.35,-0.5607,8174.1,4349.095,-0.02999999999999936,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200416,5.26,5.35,5.45,5.26,5.28,1.3258,12427.15,6661.069,0.0699999999999994,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200415,5.24,5.28,5.31,5.22,5.2,1.5385,15665.47,8267.682,0.08000000000000007,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200414,5.26,5.2,5.26,5.13,5.16,0.7752,6170.05,3193.862,0.040000000000000036,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200413,5.2,5.16,5.26,5.13,5.19,-0.578,7672.12,3985.72,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200410,5.2,5.19,5.33,5.18,5.25,-1.1429,8012.2,4196.358,-0.05999999999999961,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200409,5.2,5.25,5.4,5.2,5.18,1.3514,13453.55,7151.744,0.07000000000000028,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200408,5.22,5.18,5.22,5.15,5.25,-1.3333,6733.2,3493.363,-0.07000000000000028,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200407,5.19,5.25,5.26,5.13,5.13,2.3392,10664.95,5537.191,0.1200000000000001,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200403,5.12,5.13,5.15,5.08,5.13,0.0,5610.5,2869.849,0.0,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200402,5.02,5.13,5.14,5.02,5.06,1.3834,3835.65,1955.195,0.07000000000000028,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200401,5.08,5.06,5.12,5.02,5.08,-0.3937,4738.75,2399.573,-0.020000000000000462,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200331,5.04,5.08,5.16,4.98,5.03,0.994,7894.2,3983.603,0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200330,5.12,5.03,5.12,5.0,5.19,-3.0829,6686.25,3376.112,-0.16000000000000014,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200327,5.14,5.19,5.21,5.12,5.14,0.9728,4724.75,2445.34,0.05000000000000071,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200326,5.22,5.14,5.22,5.12,5.2,-1.1538,3504.1,1806.029,-0.0600000000000005,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200325,5.2,5.2,5.24,5.17,5.16,0.7752,7343.75,3821.869,0.040000000000000036,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200324,5.21,5.16,5.23,5.11,5.13,0.5848,7528.7,3881.732,0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200323,5.28,5.13,5.28,5.1,5.32,-3.5714,8339.25,4316.268,-0.1900000000000004,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200320,5.4,5.32,5.4,5.23,5.3,0.3774,12693.95,6770.502,0.020000000000000462,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200319,5.0,5.3,5.3,4.92,5.05,4.9505,15796.35,8076.638,0.25,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200318,5.28,5.05,5.48,5.04,5.24,-3.626,19976.03,10594.679,-0.1900000000000004,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200317,5.0,5.24,5.24,4.87,4.99,5.01,20996.55,10756.943,0.25,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200316,5.07,4.99,5.11,4.95,5.09,-1.9646,13531.6,6799.765,-0.09999999999999964,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200313,4.88,5.09,5.12,4.88,5.13,-0.7797,11108.27,5554.13,-0.040000000000000036,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200312,5.14,5.13,5.22,5.1,5.18,-0.9653,9464.32,4871.798,-0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200311,5.18,5.18,5.29,5.16,5.18,0.0,10141.4,5291.208,0.0,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200310,5.12,5.18,5.18,5.03,5.16,0.3876,9667.73,4946.528,0.019999999999999574,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200309,5.2,5.16,5.3,5.1,5.27,-2.0873,14515.75,7514.068,-0.10999999999999943,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200306,5.26,5.27,5.33,5.23,5.32,-0.9398,17845.8,9436.912,-0.05000000000000071,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200305,5.19,5.32,5.38,5.17,5.17,2.9014,18877.03,10009.843,0.15000000000000036,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200304,5.13,5.17,5.18,5.08,5.14,0.5837,13071.15,6715.805,0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200303,5.14,5.14,5.2,5.12,5.14,0.0,16611.95,8567.778,0.0,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200302,4.95,5.14,5.17,4.95,5.05,1.7822,12241.05,6245.757,0.08999999999999986,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200228,5.25,5.05,5.25,5.05,5.32,-5.0752,20362.45,10385.077,-0.27000000000000046,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200227,5.32,5.32,5.35,5.25,5.34,-0.3745,12490.9,6631.244,-0.019999999999999574,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200226,5.3,5.34,5.36,5.27,5.36,-0.3731,19788.57,10526.614,-0.020000000000000462,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200225,5.4,5.36,5.47,5.25,5.48,-2.1898,21665.17,11608.171,-0.1200000000000001,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200224,5.51,5.48,5.55,5.46,5.53,-0.9042,20048.65,11028.664,-0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200221,5.49,5.53,5.53,5.46,5.51,0.363,14312.85,7868.032,0.020000000000000462,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200220,5.46,5.51,5.51,5.45,5.5,0.1818,18613.1,10211.974,0.009999999999999787,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200219,5.55,5.5,5.56,5.48,5.55,-0.9009,14610.4,8062.406,-0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200218,5.56,5.55,5.61,5.49,5.58,-0.5376,21293.2,11790.341,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200217,5.47,5.58,5.6,5.46,5.48,1.8248,20513.37,11387.324,0.09999999999999964,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200214,5.45,5.48,5.53,5.44,5.51,-0.5445,14567.99,7995.964,-0.02999999999999936,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200213,5.57,5.51,5.57,5.44,5.57,-1.0772,13570.25,7464.048,-0.0600000000000005,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200212,5.69,5.57,5.7,5.5,5.62,-0.8897,26070.2,14459.993,-0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200211,5.4,5.62,5.71,5.4,5.45,3.1193,18303.92,10227.156,0.16999999999999993,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200210,5.25,5.45,5.48,5.25,5.31,2.6365,20092.22,10829.214,0.14000000000000057,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200207,5.32,5.31,5.35,5.25,5.34,-0.5618,15445.5,8178.014,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200206,5.26,5.34,5.47,5.21,5.25,1.7143,25000.24,13273.291,0.08999999999999986,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200205,5.25,5.25,5.52,5.23,5.27,-0.3795,24099.74,12854.85,-0.019999999999999574,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200204,5.27,5.27,5.27,5.27,5.55,-5.045,7673.0,4043.671,-0.28000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200203,5.55,5.55,5.55,5.55,5.84,-4.9658,513.0,284.715,-0.29000000000000004,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200123,5.92,5.84,6.13,5.83,6.14,-4.886,23697.58,14113.727,-0.2999999999999998,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200122,6.15,6.14,6.3,5.85,6.16,-0.3247,24645.51,14859.156,-0.020000000000000462,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200121,6.47,6.16,6.47,6.16,6.47,-4.7913,24796.53,15602.301,-0.3099999999999996,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200120,6.6,6.47,6.71,6.37,6.64,-2.5602,28473.93,18465.286,-0.16999999999999993,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200117,6.58,6.64,6.91,6.54,6.61,0.4539,40143.43,26971.236,0.02999999999999936,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200116,6.28,6.61,6.68,6.28,6.37,3.7677,40186.83,26342.188,0.2400000000000002,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200115,6.24,6.37,6.54,6.19,6.24,2.0833,21015.0,13291.168,0.1299999999999999,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200114,6.15,6.24,6.36,6.11,6.15,1.4634,26352.62,16374.344,0.08999999999999986,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200113,6.08,6.15,6.16,6.02,6.12,0.4902,13669.65,8355.991,0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200110,6.24,6.12,6.28,6.06,6.22,-1.6077,18380.75,11292.642,-0.09999999999999964,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200109,6.2,6.22,6.37,6.2,6.2,0.3226,23396.85,14639.01,0.019999999999999574,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200108,6.27,6.2,6.45,6.09,6.38,-2.8213,28420.0,17778.076,-0.17999999999999972,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200107,6.09,6.38,6.38,6.05,6.08,4.9342,40531.05,25605.316,0.2999999999999998,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200106,6.08,6.08,6.1,6.0,6.13,-0.8157,19566.9,11834.976,-0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200103,6.11,6.13,6.16,6.03,6.13,0.0,19655.57,11968.343,0.0,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20200102,6.05,6.13,6.16,5.98,6.01,1.9967,19712.4,11983.606,0.1200000000000001,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191231,5.95,6.01,6.19,5.95,5.99,0.3339,19397.25,11751.909,0.019999999999999574,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191230,6.17,5.99,6.17,5.94,6.25,-4.16,39215.05,23510.18,-0.2599999999999998,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191227,6.62,6.25,6.7,6.21,6.5,-3.8462,57432.0,37012.904,-0.25,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191226,6.09,6.5,6.5,6.0,6.19,5.0081,54864.79,34509.77,0.3099999999999996,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191225,6.78,6.19,6.78,6.14,6.46,-4.1796,74767.17,47551.924,-0.2699999999999996,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191224,6.35,6.46,6.46,6.28,6.15,5.0407,12491.95,7976.782,0.3099999999999996,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191223,5.96,6.15,6.15,5.91,5.86,4.9488,42702.81,25935.952,0.29000000000000004,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191220,5.57,5.86,5.86,5.53,5.58,5.0179,43946.76,25516.115,0.28000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191219,5.51,5.58,5.63,5.45,5.51,1.2704,25515.79,14145.326,0.07000000000000028,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191218,5.46,5.51,5.53,5.41,5.46,0.9158,33658.85,18416.791,0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191217,5.41,5.46,5.63,5.3,5.38,1.487,49348.29,27211.358,0.08000000000000007,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191216,5.24,5.38,5.45,5.16,5.26,2.2814,28648.82,15231.468,0.1200000000000001,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191213,5.2,5.26,5.31,5.2,5.21,0.9597,16686.56,8775.315,0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191212,5.23,5.21,5.26,5.15,5.24,-0.5725,14936.6,7797.341,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191211,5.4,5.24,5.47,5.23,5.41,-3.1423,35419.15,18811.157,-0.16999999999999993,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191210,5.42,5.41,5.51,5.36,5.51,-1.8149,17668.1,9580.042,-0.09999999999999964,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191209,5.43,5.51,5.51,5.26,5.49,0.3643,29616.22,15889.824,0.019999999999999574,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191206,5.4,5.49,5.65,5.38,5.44,0.9191,30955.7,17110.131,0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191205,5.58,5.44,5.58,5.38,5.6,-2.8571,42628.44,23274.604,-0.15999999999999925,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191204,5.4,5.6,5.6,5.36,5.33,5.0657,66291.79,36595.093,0.2699999999999996,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191203,5.09,5.33,5.33,5.05,5.08,4.9213,34999.16,18379.785,0.25,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191202,5.09,5.08,5.25,4.96,5.17,-1.7408,49431.57,25122.818,-0.08999999999999986,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191129,5.17,5.17,5.25,5.17,5.44,-4.9632,67976.28,35168.299,-0.27000000000000046,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191128,5.44,5.44,5.44,5.44,5.73,-5.0611,10366.0,5639.104,-0.29000000000000004,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191127,5.73,5.73,5.73,5.73,6.03,-4.9751,475.0,272.175,-0.2999999999999998,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191126,6.03,6.03,6.03,6.03,6.35,-5.0394,359.0,216.477,-0.3199999999999994,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191125,6.35,6.35,6.35,6.35,6.68,-4.9401,1169.0,742.315,-0.33000000000000007,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191121,6.77,6.68,6.79,6.61,6.82,-2.0528,24158.21,16165.467,-0.14000000000000057,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191120,7.15,6.82,7.23,6.76,7.17,-4.8815,46110.54,31903.792,-0.34999999999999964,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191119,6.99,7.17,7.22,6.94,7.01,2.2825,17145.9,12203.982,0.16000000000000014,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191118,7.02,7.01,7.08,6.9,7.02,-0.1425,13593.6,9503.204,-0.009999999999999787,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191115,7.23,7.02,7.23,7.01,7.22,-2.7701,14762.31,10493.616,-0.20000000000000018,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191114,7.23,7.22,7.33,7.21,7.25,-0.4138,13866.5,10080.793,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191113,7.17,7.25,7.38,7.12,7.2,0.6944,20872.85,15206.385,0.04999999999999982,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191112,7.12,7.2,7.22,6.95,7.01,2.7104,19354.57,13712.017,0.1900000000000004,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191111,7.23,7.01,7.23,7.01,7.23,-3.0429,15493.85,10950.702,-0.22000000000000064,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191108,7.24,7.23,7.33,7.22,7.27,-0.5502,12666.25,9211.459,-0.03999999999999915,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191107,7.15,7.27,7.31,7.15,7.14,1.8207,19526.0,14162.331,0.1299999999999999,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191106,7.28,7.14,7.29,7.07,7.25,-1.5172,18814.55,13524.927,-0.11000000000000032,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191105,7.34,7.25,7.39,7.16,7.34,-1.2262,21578.73,15632.882,-0.08999999999999986,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191104,7.45,7.34,7.59,7.33,7.51,-2.2636,22095.3,16409.017,-0.16999999999999993,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191101,7.44,7.51,7.57,7.38,7.54,-0.3979,22769.07,16990.501,-0.03000000000000025,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191031,7.64,7.54,7.79,7.47,7.64,-1.3089,31805.7,24138.963,-0.09999999999999964,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191030,7.43,7.64,7.74,7.31,7.44,2.6882,35550.2,26925.691,0.1999999999999993,É½¶«,ºì»Æ¾Æ,20160516,
603779.SH,STÍþÁú,20191029,7.49,7.44,7.73,7.43,7.64,-2.6178,29008.43,21946.48,-0.1999999999999993,É½¶«,ºì»Æ¾Æ,20160516,
