数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
002748.SZ,世龙实业,20200618,6.79,6.83,6.85,6.75,6.8,0.4412,8830.92,6006.361,0.03000000000000025,江西,化工原料,20150319,
002748.SZ,世龙实业,20200617,6.83,6.8,6.86,6.75,6.83,-0.4392,8240.0,5595.393,-0.03000000000000025,江西,化工原料,20150319,
002748.SZ,世龙实业,20200616,6.76,6.83,6.89,6.76,6.77,0.8863,10747.92,7326.586,0.0600000000000005,江西,化工原料,20150319,
002748.SZ,世龙实业,20200615,6.7,6.77,6.81,6.69,6.72,0.744,10894.4,7362.984,0.04999999999999982,江西,化工原料,20150319,
002748.SZ,世龙实业,20200612,6.64,6.72,6.76,6.59,6.77,-0.7386,8758.0,5864.593,-0.04999999999999982,江西,化工原料,20150319,
002748.SZ,世龙实业,20200611,6.84,6.77,6.86,6.75,6.84,-1.0234,7896.0,5366.405,-0.07000000000000028,江西,化工原料,20150319,
002748.SZ,世龙实业,20200610,6.89,6.84,6.89,6.78,6.89,-0.7257,8035.48,5493.425,-0.04999999999999982,江西,化工原料,20150319,
002748.SZ,世龙实业,20200609,6.87,6.89,6.91,6.84,6.87,0.2911,10174.0,6994.401,0.019999999999999574,江西,化工原料,20150319,
002748.SZ,世龙实业,20200608,6.97,6.87,7.01,6.83,6.96,-1.2931,12161.48,8392.088,-0.08999999999999986,江西,化工原料,20150319,
002748.SZ,世龙实业,20200605,6.93,6.96,7.0,6.9,6.94,0.2882,7885.0,5482.38,0.019999999999999574,江西,化工原料,20150319,
002748.SZ,世龙实业,20200604,6.91,6.94,6.98,6.9,6.9,0.5797,10151.92,7054.14,0.040000000000000036,江西,化工原料,20150319,
002748.SZ,世龙实业,20200603,6.94,6.9,7.04,6.87,6.94,-0.5764,15695.58,10917.897,-0.040000000000000036,江西,化工原料,20150319,
002748.SZ,世龙实业,20200602,6.95,6.94,6.96,6.91,6.94,0.0,13454.66,9336.259,0.0,江西,化工原料,20150319,
002748.SZ,世龙实业,20200601,6.87,6.94,6.97,6.82,6.87,1.0189,22040.99,15268.46,0.07000000000000028,江西,化工原料,20150319,
002748.SZ,世龙实业,20200529,6.93,6.87,6.96,6.8,6.93,-0.8658,13949.52,9602.437,-0.05999999999999961,江西,化工原料,20150319,
002748.SZ,世龙实业,20200528,6.95,6.93,6.95,6.83,6.95,-0.2878,10217.99,7047.437,-0.020000000000000462,江西,化工原料,20150319,
002748.SZ,世龙实业,20200527,6.94,6.95,6.99,6.87,6.95,0.0,18686.99,12961.133,0.0,江西,化工原料,20150319,
002748.SZ,世龙实业,20200526,6.97,6.95,7.03,6.83,6.95,0.0,21289.0,14722.448,0.0,江西,化工原料,20150319,
002748.SZ,世龙实业,20200525,6.74,6.95,6.98,6.66,6.76,2.8107,23433.99,15945.351,0.1900000000000004,江西,化工原料,20150319,
002748.SZ,世龙实业,20200522,6.85,6.76,7.58,6.7,6.91,-2.1708,30149.0,20917.179,-0.15000000000000036,江西,化工原料,20150319,
002748.SZ,世龙实业,20200521,6.66,6.91,6.92,6.62,6.63,4.2232,19977.0,13625.303,0.28000000000000025,江西,化工原料,20150319,
