数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
603165.SH,荣晟环保,20200618,11.58,11.54,11.58,11.48,11.61,-0.6029,12076.72,13905.798,-0.07000000000000028,浙江,造纸,20170117,
603165.SH,荣晟环保,20200617,11.62,11.61,11.63,11.5,11.6,0.0862,13758.2,15907.028,0.009999999999999787,浙江,造纸,20170117,
603165.SH,荣晟环保,20200616,11.5,11.6,11.63,11.45,11.48,1.0453,12226.03,14124.881,0.11999999999999922,浙江,造纸,20170117,
603165.SH,荣晟环保,20200615,11.53,11.48,11.6,11.41,11.55,-0.6061,13522.06,15548.463,-0.07000000000000028,浙江,造纸,20170117,
603165.SH,荣晟环保,20200612,11.38,11.55,11.61,11.31,11.54,0.0867,13592.96,15581.455,0.010000000000001563,浙江,造纸,20170117,
603165.SH,荣晟环保,20200611,11.77,11.54,11.86,11.49,11.8,-2.2034,14735.39,17159.985,-0.26000000000000156,浙江,造纸,20170117,
603165.SH,荣晟环保,20200610,11.63,11.8,11.92,11.49,11.63,1.4617,20783.76,24396.266,0.16999999999999993,浙江,造纸,20170117,
603165.SH,荣晟环保,20200609,11.5,11.63,11.65,11.48,11.48,1.3066,13130.99,15189.13,0.15000000000000036,浙江,造纸,20170117,
603165.SH,荣晟环保,20200608,11.55,11.48,11.61,11.45,11.5,-0.1739,10464.7,12042.879,-0.019999999999999574,浙江,造纸,20170117,
603165.SH,荣晟环保,20200605,11.59,11.5,11.6,11.43,11.6,-0.8621,11002.86,12647.713,-0.09999999999999964,浙江,造纸,20170117,
603165.SH,荣晟环保,20200604,11.67,11.6,11.67,11.5,11.61,-0.0861,12131.89,14042.759,-0.009999999999999787,浙江,造纸,20170117,
603165.SH,荣晟环保,20200603,11.66,11.61,11.72,11.58,11.67,-0.5141,14235.17,16566.793,-0.0600000000000005,浙江,造纸,20170117,
603165.SH,荣晟环保,20200602,11.6,11.67,11.71,11.54,11.61,0.5168,14670.79,17024.033,0.0600000000000005,浙江,造纸,20170117,
603165.SH,荣晟环保,20200601,11.46,11.61,11.66,11.44,11.46,1.3089,12185.73,14102.152,0.14999999999999858,浙江,造纸,20170117,
603165.SH,荣晟环保,20200529,11.35,11.46,11.48,11.26,11.35,0.9692,7456.81,8505.709,0.11000000000000121,浙江,造纸,20170117,
603165.SH,荣晟环保,20200528,11.35,11.35,11.53,11.24,11.35,0.0,7333.89,8357.197,0.0,浙江,造纸,20170117,
603165.SH,荣晟环保,20200527,11.4,11.35,11.51,11.27,11.43,-0.6999,10914.8,12420.326,-0.08000000000000007,浙江,造纸,20170117,
603165.SH,荣晟环保,20200526,11.29,11.43,11.46,11.2,11.24,1.6904,8989.57,10193.045,0.1899999999999995,浙江,造纸,20170117,
603165.SH,荣晟环保,20200525,11.21,11.24,11.28,11.1,11.32,-0.7067,9584.25,10723.719,-0.08000000000000007,浙江,造纸,20170117,
603165.SH,荣晟环保,20200522,11.69,11.32,11.7,11.21,11.52,-1.7361,14896.53,16923.446,-0.1999999999999993,浙江,造纸,20170117,
603165.SH,荣晟环保,20200521,11.64,11.52,11.65,11.51,11.64,-1.0309,12653.6,14620.668,-0.120000000000001,浙江,造纸,20170117,
603165.SH,荣晟环保,20200520,12.0,11.64,12.0,11.55,11.91,-2.267,16071.26,18748.451,-0.2699999999999996,浙江,造纸,20170117,
603165.SH,荣晟环保,20200519,11.92,11.91,12.03,11.83,11.86,0.4216,9350.27,11134.086,0.05000000000000071,浙江,造纸,20170117,
603165.SH,荣晟环保,20200518,12.0774,11.8617,12.0774,11.799,11.9521,-0.7564,14900.2,25388.253,-0.09039999999999893,浙江,造纸,20170117,
603165.SH,荣晟环保,20200515,12.0914,11.9521,12.1888,11.9313,12.0914,-1.1521,12246.61,21107.541,-0.13930000000000042,浙江,造纸,20170117,
603165.SH,荣晟环保,20200514,12.0287,12.0914,12.2097,11.9939,12.0496,0.3469,16212.41,28247.162,0.04180000000000028,浙江,造纸,20170117,
603165.SH,荣晟环保,20200513,12.0426,12.0496,12.0983,11.987,11.987,0.5222,11826.53,20450.199,0.06259999999999977,浙江,造纸,20170117,
603165.SH,荣晟环保,20200512,11.9521,11.987,12.0914,11.8547,11.9521,0.292,10888.13,18725.347,0.034900000000000375,浙江,造纸,20170117,
603165.SH,荣晟环保,20200511,11.9591,11.9521,12.0566,11.8617,11.9034,0.4091,8980.48,15419.552,0.04870000000000019,浙江,造纸,20170117,
603165.SH,荣晟环保,20200508,11.9243,11.9034,11.9661,11.8686,11.9034,0.0,10756.77,18414.221,0.0,浙江,造纸,20170117,
603165.SH,荣晟环保,20200507,11.9313,11.9034,11.987,11.7712,11.8199,0.7064,12342.93,21092.095,0.08349999999999902,浙江,造纸,20170117,
603165.SH,荣晟环保,20200506,11.5971,11.8199,11.8199,11.5971,11.7503,0.5923,9948.79,16760.367,0.06960000000000122,浙江,造纸,20170117,
603165.SH,荣晟环保,20200430,11.5902,11.7503,11.7503,11.5066,11.4997,2.1792,9597.23,16068.724,0.2505999999999986,浙江,造纸,20170117,
603165.SH,荣晟环保,20200429,11.3674,11.4997,11.5275,11.2908,11.3674,1.1639,5501.53,9060.845,0.13230000000000075,浙江,造纸,20170117,
603165.SH,荣晟环保,20200428,11.6946,11.3674,11.7294,11.0542,11.6946,-2.7979,9305.82,15205.019,-0.3271999999999995,浙江,造纸,20170117,
603165.SH,荣晟环保,20200427,11.7503,11.6946,11.7503,11.5554,11.6459,0.4182,5751.57,9632.813,0.04870000000000019,浙江,造纸,20170117,
603165.SH,荣晟环保,20200424,11.7503,11.6459,11.7781,11.5693,11.7433,-0.8294,9687.95,16222.89,-0.09740000000000038,浙江,造纸,20170117,
603165.SH,荣晟环保,20200423,11.8825,11.7433,11.9034,11.7294,11.8617,-0.9982,7475.51,12659.536,-0.11840000000000117,浙江,造纸,20170117,
603165.SH,荣晟环保,20200422,11.8338,11.8617,11.8825,11.7224,11.8477,0.1182,6585.4,11172.45,0.014000000000001123,浙江,造纸,20170117,
603165.SH,荣晟环保,20200421,11.8129,11.8477,11.8965,11.7155,11.8129,0.2946,9131.2,15500.686,0.03479999999999883,浙江,造纸,20170117,
603165.SH,荣晟环保,20200420,11.6807,11.8129,11.8129,11.618,11.6807,1.1318,7825.82,13175.038,0.13220000000000098,浙江,造纸,20170117,
603165.SH,荣晟环保,20200417,11.7572,11.6807,11.806,11.625,11.7015,-0.1778,8141.53,13698.205,-0.020799999999999486,浙江,造纸,20170117,
603165.SH,荣晟环保,20200416,11.6111,11.7015,11.7433,11.5275,11.7503,-0.4153,9826.52,16431.278,-0.048799999999999955,浙江,造纸,20170117,
603165.SH,荣晟环保,20200415,11.8965,11.7503,11.8965,11.7015,11.8477,-0.8221,10336.13,17518.652,-0.09740000000000038,浙江,造纸,20170117,
603165.SH,荣晟环保,20200414,11.7155,11.8477,11.8617,11.6459,11.6737,1.4905,11028.97,18702.076,0.1739999999999995,浙江,造纸,20170117,
603165.SH,荣晟环保,20200413,11.7155,11.6737,11.7294,11.5693,11.7015,-0.2376,7396.41,12373.103,-0.02779999999999916,浙江,造纸,20170117,
603165.SH,荣晟环保,20200410,11.8686,11.7015,11.973,11.6598,11.8965,-1.6391,13703.76,23137.064,-0.19500000000000028,浙江,造纸,20170117,
603165.SH,荣晟环保,20200409,11.9591,11.8965,12.0357,11.8965,11.9382,-0.3493,18954.99,32541.467,-0.041700000000000514,浙江,造纸,20170117,
