数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
603982.SH,泉峰汽车,20200618,17.15,16.84,17.15,16.8,17.13,-1.6929,44860.17,75784.225,-0.28999999999999915,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200617,17.46,17.13,17.52,16.95,17.45,-1.8338,60737.0,104028.54,-0.3200000000000003,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200616,17.29,17.45,17.57,17.29,17.28,0.9838,41312.53,71834.55,0.16999999999999815,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200615,17.84,17.28,17.84,17.28,17.66,-2.1518,56141.0,98110.097,-0.379999999999999,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200612,17.45,17.66,17.99,17.2,18.01,-1.9434,61830.96,108719.664,-0.3500000000000014,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200611,17.9,18.01,18.44,17.9,17.96,0.2784,69170.96,125509.929,0.05000000000000071,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200610,17.9,17.96,18.16,17.68,17.94,0.1115,42714.81,76495.816,0.019999999999999574,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200609,18.44,17.94,18.44,17.84,18.29,-1.9136,58371.0,105280.114,-0.34999999999999787,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200608,17.95,18.29,18.49,17.63,17.91,2.1217,84102.86,152995.342,0.379999999999999,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200605,18.8,17.91,18.8,17.8,18.84,-4.9363,113694.0,206274.898,-0.9299999999999997,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200604,19.14,18.84,20.08,18.81,19.15,-1.6188,165605.92,321680.292,-0.3099999999999987,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200603,19.01,19.15,19.39,18.66,19.61,-2.3457,175132.08,332855.714,-0.46000000000000085,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200602,18.6,19.61,20.16,18.23,18.53,5.8284,191725.0,363666.773,1.0799999999999983,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200601,17.87,18.53,18.76,17.64,17.97,3.1163,147415.54,269352.622,0.5600000000000023,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200529,18.25,17.97,18.4,17.92,18.54,-3.0744,120263.48,217609.139,-0.5700000000000003,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200528,17.8,18.54,18.54,17.03,17.75,4.4507,183279.58,327323.43,0.7899999999999991,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200527,18.43,17.75,18.46,17.62,18.43,-3.6896,132833.0,237909.008,-0.6799999999999997,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200526,17.92,18.43,18.45,17.71,17.7,4.1243,168060.83,304025.965,0.7300000000000004,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200525,18.25,17.7,18.27,17.17,18.85,-6.1008,200388.05,356489.213,-1.1500000000000021,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200522,18.24,18.85,19.78,18.24,20.14,-6.4052,234909.23,441820.28,-1.2899999999999991,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200521,20.14,20.14,20.14,20.14,22.38,-10.0089,17085.0,34409.19,-2.2399999999999984,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200520,23.24,22.38,23.9,22.38,24.87,-10.0121,61728.26,140738.313,-2.490000000000002,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200519,26.5,24.87,28.13,24.35,25.59,-2.8136,237774.66,620523.24,-0.7199999999999989,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200518,24.07,25.59,25.59,24.01,23.26,10.0172,180279.54,455180.211,2.3299999999999983,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200515,24.0,23.26,24.77,20.53,22.52,3.286,307503.3,732689.362,0.740000000000002,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200514,21.4,22.52,22.52,21.29,20.47,10.0147,114810.21,254828.606,2.0500000000000007,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200513,18.61,20.47,20.47,18.1,18.61,9.9946,183784.12,359953.741,1.8599999999999994,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200512,18.5,18.61,18.61,17.38,16.92,9.9882,164841.4,302926.449,1.6899999999999977,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200511,15.48,16.92,16.92,15.4,15.38,10.013,129262.88,210836.515,1.540000000000001,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200508,15.12,15.38,15.49,15.1,15.09,1.9218,45688.76,70085.655,0.2900000000000009,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200507,15.35,15.09,15.35,15.03,15.25,-1.0492,31912.95,48262.96,-0.16000000000000014,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200506,15.0,15.25,15.27,14.78,15.13,0.7931,38751.76,58683.711,0.11999999999999922,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200430,14.7,15.13,15.29,14.7,14.69,2.9952,44983.83,67673.019,0.4400000000000013,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200429,14.43,14.69,14.93,14.33,14.5,1.3103,39251.62,57434.371,0.1899999999999995,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200428,15.23,14.5,15.29,14.0,15.13,-4.1639,47532.68,69101.786,-0.6300000000000008,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200427,15.49,15.13,15.5,15.02,15.53,-2.5757,35056.3,53338.664,-0.3999999999999986,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200424,16.12,15.53,16.48,15.41,16.03,-3.1192,54610.5,86645.87,-0.5000000000000018,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200423,16.72,16.03,16.88,16.02,16.53,-3.0248,58540.45,95437.842,-0.5,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200422,16.41,16.53,16.78,16.18,16.58,-0.3016,49733.9,81841.69,-0.04999999999999716,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200421,17.35,16.58,17.35,16.38,17.29,-4.1064,76772.47,128135.753,-0.7100000000000009,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200420,16.95,17.29,17.49,16.58,16.82,2.7943,99453.83,171043.842,0.46999999999999886,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200417,17.5,16.82,18.3,16.8,17.9,-6.0335,137084.11,240423.365,-1.0799999999999983,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200416,16.93,17.9,18.5,16.58,17.64,1.4739,164914.59,292363.087,0.259999999999998,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200415,19.99,17.64,20.34,17.55,18.49,-4.5971,232062.5,432565.158,-0.8499999999999979,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200414,17.11,18.49,18.49,17.0,16.81,9.9941,151158.87,271366.211,1.6799999999999997,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200413,15.03,16.81,16.81,15.0,15.28,10.0131,118723.17,193248.787,1.5299999999999994,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200410,16.46,15.28,16.46,15.28,16.12,-5.2109,54349.93,86149.041,-0.8400000000000016,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200409,15.92,16.12,16.35,15.85,15.86,1.6393,62031.0,100117.899,0.26000000000000156,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200408,16.0,15.86,16.18,15.75,16.15,-1.7957,43969.77,69995.125,-0.28999999999999915,江苏,汽车配件,20190522,
603982.SH,泉峰汽车,20200407,15.83,16.15,16.3,15.62,15.53,3.9923,58138.25,92734.517,0.6199999999999992,江苏,汽车配件,20190522,
