数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
000807.SZ,云铝股份,20200618,4.32,4.39,4.46,4.27,4.32,1.6204,708337.22,310822.394,0.0699999999999994,云南,铝,19980408,
000807.SZ,云铝股份,20200617,4.28,4.32,4.34,4.24,4.28,0.9346,753814.27,324145.4,0.040000000000000036,云南,铝,19980408,
000807.SZ,云铝股份,20200616,4.11,4.28,4.32,4.1,4.07,5.1597,751930.72,316650.051,0.20999999999999996,云南,铝,19980408,
000807.SZ,云铝股份,20200615,4.13,4.07,4.17,4.07,4.14,-1.6908,490849.66,201840.354,-0.0699999999999994,云南,铝,19980408,
000807.SZ,云铝股份,20200612,4.12,4.14,4.19,4.11,4.23,-2.1277,535395.47,221753.804,-0.09000000000000075,云南,铝,19980408,
000807.SZ,云铝股份,20200611,4.26,4.23,4.29,4.2,4.22,0.237,623904.81,265182.527,0.010000000000000675,云南,铝,19980408,
000807.SZ,云铝股份,20200610,4.25,4.22,4.29,4.17,4.2,0.4762,504281.82,212592.457,0.019999999999999574,云南,铝,19980408,
000807.SZ,云铝股份,20200609,4.3,4.2,4.34,4.19,4.23,-0.7092,638247.47,271385.99,-0.03000000000000025,云南,铝,19980408,
000807.SZ,云铝股份,20200608,4.13,4.23,4.28,4.13,4.09,3.423,1045166.21,440397.226,0.14000000000000057,云南,铝,19980408,
000807.SZ,云铝股份,20200605,4.08,4.09,4.09,4.02,4.07,0.4914,306496.81,124265.012,0.019999999999999574,云南,铝,19980408,
000807.SZ,云铝股份,20200604,4.1,4.07,4.11,4.05,4.08,-0.2451,271475.88,110589.23,-0.009999999999999787,云南,铝,19980408,
000807.SZ,云铝股份,20200603,4.13,4.08,4.15,4.08,4.1,-0.4878,466102.98,191657.289,-0.019999999999999574,云南,铝,19980408,
000807.SZ,云铝股份,20200602,4.09,4.1,4.14,4.05,4.09,0.2445,430760.93,176138.971,0.009999999999999787,云南,铝,19980408,
000807.SZ,云铝股份,20200601,4.04,4.09,4.12,4.02,4.03,1.4888,566283.42,231035.755,0.05999999999999961,云南,铝,19980408,
000807.SZ,云铝股份,20200529,4.02,4.03,4.06,4.0,4.04,-0.2475,353957.16,142617.535,-0.009999999999999787,云南,铝,19980408,
