数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
603612.SH,索通发展,20200618,11.62,11.7,11.82,11.41,11.67,0.2571,37092.08,43272.921,0.02999999999999936,山东,矿物制品,20170718,
603612.SH,索通发展,20200617,11.6,11.67,11.78,11.45,11.51,1.3901,64349.65,74964.779,0.16000000000000014,山东,矿物制品,20170718,
603612.SH,索通发展,20200616,11.21,11.51,11.62,11.21,11.18,2.9517,48474.27,55535.524,0.33000000000000007,山东,矿物制品,20170718,
603612.SH,索通发展,20200615,11.13,11.18,11.34,11.1,11.1,0.7207,25672.19,28797.057,0.08000000000000007,山东,矿物制品,20170718,
603612.SH,索通发展,20200612,11.04,11.1,11.13,10.92,11.18,-0.7156,24965.23,27532.44,-0.08000000000000007,山东,矿物制品,20170718,
603612.SH,索通发展,20200611,11.25,11.18,11.37,11.08,11.23,-0.4452,27768.02,31195.322,-0.05000000000000071,山东,矿物制品,20170718,
603612.SH,索通发展,20200610,11.49,11.23,11.53,11.19,11.47,-2.0924,25549.8,28801.479,-0.2400000000000002,山东,矿物制品,20170718,
603612.SH,索通发展,20200609,11.65,11.47,11.66,11.16,11.58,-0.9499,25945.55,29672.322,-0.10999999999999943,山东,矿物制品,20170718,
603612.SH,索通发展,20200608,11.55,11.58,11.73,11.51,11.51,0.6082,26379.05,30557.516,0.07000000000000028,山东,矿物制品,20170718,
603612.SH,索通发展,20200605,11.7,11.51,11.7,11.43,11.65,-1.2017,28992.45,33419.219,-0.14000000000000057,山东,矿物制品,20170718,
603612.SH,索通发展,20200604,11.65,11.65,11.7,11.5,11.65,0.0,32974.71,38185.581,0.0,山东,矿物制品,20170718,
603612.SH,索通发展,20200603,11.73,11.65,11.81,11.51,11.74,-0.7666,39082.51,45491.336,-0.08999999999999986,山东,矿物制品,20170718,
603612.SH,索通发展,20200602,11.38,11.74,11.84,11.27,11.38,3.1634,62848.66,73414.834,0.35999999999999943,山东,矿物制品,20170718,
603612.SH,索通发展,20200601,11.11,11.38,11.38,11.0,11.06,2.8933,46320.72,52066.302,0.3200000000000003,山东,矿物制品,20170718,
603612.SH,索通发展,20200529,11.1,11.06,11.27,11.04,11.12,-0.5396,22277.1,24815.043,-0.05999999999999872,山东,矿物制品,20170718,
603612.SH,索通发展,20200528,11.38,11.12,11.38,11.02,11.13,-0.0898,32047.83,35620.014,-0.010000000000001563,山东,矿物制品,20170718,
603612.SH,索通发展,20200527,10.81,11.13,11.25,10.71,10.79,3.1511,44478.0,49251.669,0.34000000000000163,山东,矿物制品,20170718,
603612.SH,索通发展,20200526,10.73,10.79,10.85,10.65,10.73,0.5592,22799.6,24538.339,0.05999999999999872,山东,矿物制品,20170718,
603612.SH,索通发展,20200525,10.49,10.73,10.82,10.41,10.44,2.7778,31765.6,33831.539,0.2900000000000009,山东,矿物制品,20170718,
603612.SH,索通发展,20200522,10.91,10.44,10.94,10.4,10.94,-4.5704,40234.54,42611.467,-0.5,山东,矿物制品,20170718,
603612.SH,索通发展,20200521,10.95,10.94,11.25,10.7,11.0,-0.5455,30140.2,33317.334,-0.0600000000000005,山东,矿物制品,20170718,
603612.SH,索通发展,20200520,10.99,11.0,11.15,10.95,10.99,0.091,27760.78,30678.922,0.009999999999999787,山东,矿物制品,20170718,
603612.SH,索通发展,20200519,10.81,10.99,11.15,10.8,10.71,2.6144,34043.72,37415.424,0.27999999999999936,山东,矿物制品,20170718,
603612.SH,索通发展,20200518,10.89,10.71,10.94,10.66,10.93,-2.0128,30088.8,32486.941,-0.21999999999999886,山东,矿物制品,20170718,
603612.SH,索通发展,20200515,10.97,10.93,11.08,10.76,11.02,-0.8167,32432.31,35522.573,-0.08999999999999986,山东,矿物制品,20170718,
603612.SH,索通发展,20200514,11.09,11.02,11.45,11.0,11.0,0.1818,49643.84,55296.27,0.019999999999999574,山东,矿物制品,20170718,
603612.SH,索通发展,20200513,10.88,11.0,11.1,10.81,10.91,0.8249,31960.69,35164.666,0.08999999999999986,山东,矿物制品,20170718,
603612.SH,索通发展,20200512,11.0,10.91,11.06,10.85,11.05,-1.267,23264.4,25467.327,-0.14000000000000057,山东,矿物制品,20170718,
603612.SH,索通发展,20200511,11.05,11.05,11.14,10.94,11.03,0.1813,27844.84,30729.726,0.02000000000000135,山东,矿物制品,20170718,
