数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
600458.SH,时代新材,20200618,6.6,6.59,6.6,6.52,6.6,-0.1515,43330.82,28398.193,-0.009999999999999787,湖南,塑料,20021219,
600458.SH,时代新材,20200617,6.53,6.6,6.63,6.53,6.53,1.072,54883.7,36122.086,0.0699999999999994,湖南,塑料,20021219,
600458.SH,时代新材,20200616,6.41,6.53,6.56,6.41,6.37,2.5118,57446.9,37238.15,0.16000000000000014,湖南,塑料,20021219,
600458.SH,时代新材,20200615,6.46,6.37,6.48,6.35,6.5,-2.0,77493.64,49761.064,-0.1299999999999999,湖南,塑料,20021219,
600458.SH,时代新材,20200612,6.46,6.5,6.56,6.37,6.63,-1.9608,65117.01,42235.776,-0.1299999999999999,湖南,塑料,20021219,
600458.SH,时代新材,20200611,6.62,6.63,6.75,6.57,6.62,0.1511,73938.65,49272.779,0.009999999999999787,湖南,塑料,20021219,
600458.SH,时代新材,20200610,6.77,6.62,6.77,6.56,6.79,-2.5037,111017.14,73689.366,-0.16999999999999993,湖南,塑料,20021219,
600458.SH,时代新材,20200609,6.84,6.79,6.98,6.74,7.04,-3.5511,150269.98,102585.912,-0.25,湖南,塑料,20021219,
600458.SH,时代新材,20200608,6.53,7.04,7.16,6.47,6.51,8.1413,294191.56,205986.526,0.5300000000000002,湖南,塑料,20021219,
600458.SH,时代新材,20200605,6.58,6.51,6.61,6.43,6.58,-1.0638,46522.54,30308.01,-0.07000000000000028,湖南,塑料,20021219,
600458.SH,时代新材,20200604,6.62,6.58,6.65,6.56,6.61,-0.4539,31426.8,20737.989,-0.03000000000000025,湖南,塑料,20021219,
600458.SH,时代新材,20200603,6.61,6.61,6.69,6.57,6.61,0.0,50294.62,33305.112,0.0,湖南,塑料,20021219,
600458.SH,时代新材,20200602,6.64,6.61,6.66,6.54,6.62,-0.1511,55383.18,36536.017,-0.009999999999999787,湖南,塑料,20021219,
600458.SH,时代新材,20200601,6.51,6.62,6.66,6.49,6.5,1.8462,53598.23,35402.84,0.1200000000000001,湖南,塑料,20021219,
600458.SH,时代新材,20200529,6.34,6.5,6.6,6.31,6.34,2.5237,52798.25,34223.485,0.16000000000000014,湖南,塑料,20021219,
600458.SH,时代新材,20200528,6.38,6.34,6.43,6.29,6.37,-0.471,25035.02,15917.436,-0.03000000000000025,湖南,塑料,20021219,
600458.SH,时代新材,20200527,6.42,6.37,6.43,6.31,6.39,-0.313,21402.5,13608.96,-0.019999999999999574,湖南,塑料,20021219,
600458.SH,时代新材,20200526,6.25,6.39,6.41,6.25,6.28,1.7516,25363.69,16142.941,0.10999999999999943,湖南,塑料,20021219,
600458.SH,时代新材,20200525,6.34,6.28,6.36,6.22,6.34,-0.9464,27359.3,17157.212,-0.05999999999999961,湖南,塑料,20021219,
600458.SH,时代新材,20200522,6.6,6.34,6.6,6.32,6.54,-3.0581,53361.52,34241.155,-0.20000000000000018,湖南,塑料,20021219,
600458.SH,时代新材,20200521,6.69,6.54,6.69,6.52,6.66,-1.8018,47103.0,31078.619,-0.1200000000000001,湖南,塑料,20021219,
600458.SH,时代新材,20200520,6.65,6.66,6.69,6.59,6.65,0.1504,41122.88,27316.327,0.009999999999999787,湖南,塑料,20021219,
600458.SH,时代新材,20200519,6.71,6.65,6.77,6.6,6.67,-0.2999,38367.09,25540.141,-0.019999999999999574,湖南,塑料,20021219,
600458.SH,时代新材,20200518,6.74,6.67,6.79,6.65,6.61,0.9077,58330.55,39146.973,0.05999999999999961,湖南,塑料,20021219,
600458.SH,时代新材,20200515,6.54,6.61,6.63,6.52,6.5,1.6923,41472.73,27350.282,0.11000000000000032,湖南,塑料,20021219,
600458.SH,时代新材,20200514,6.57,6.5,6.59,6.5,6.6,-1.5152,48778.28,31808.444,-0.09999999999999964,湖南,塑料,20021219,
600458.SH,时代新材,20200513,6.65,6.6,6.65,6.57,6.65,-0.7519,43849.19,28912.494,-0.05000000000000071,湖南,塑料,20021219,
600458.SH,时代新材,20200512,6.7,6.65,6.7,6.6,6.7,-0.7463,37208.75,24661.744,-0.04999999999999982,湖南,塑料,20021219,
600458.SH,时代新材,20200511,6.77,6.7,6.83,6.63,6.76,-0.8876,66302.41,44501.209,-0.05999999999999961,湖南,塑料,20021219,
600458.SH,时代新材,20200508,6.86,6.76,6.87,6.7,6.75,0.1481,78796.48,53184.218,0.009999999999999787,湖南,塑料,20021219,
600458.SH,时代新材,20200507,6.8,6.75,6.89,6.7,6.8,-0.7353,62303.25,42237.55,-0.04999999999999982,湖南,塑料,20021219,
600458.SH,时代新材,20200506,6.65,6.8,6.84,6.57,6.67,1.949,48341.0,32632.22,0.1299999999999999,湖南,塑料,20021219,
600458.SH,时代新材,20200430,6.56,6.67,6.69,6.49,6.57,1.5221,61832.71,40965.559,0.09999999999999964,湖南,塑料,20021219,
600458.SH,时代新材,20200429,6.62,6.57,6.65,6.55,6.61,-0.6051,37614.7,24786.445,-0.040000000000000036,湖南,塑料,20021219,
600458.SH,时代新材,20200428,6.77,6.61,6.82,6.42,6.78,-2.5074,73429.66,48551.411,-0.16999999999999993,湖南,塑料,20021219,
600458.SH,时代新材,20200427,7.01,6.78,7.02,6.78,7.08,-4.2373,109511.86,74930.515,-0.2999999999999998,湖南,塑料,20021219,
600458.SH,时代新材,20200424,7.43,7.08,7.56,7.06,7.38,-4.065,125731.06,91010.626,-0.2999999999999998,湖南,塑料,20021219,
600458.SH,时代新材,20200423,7.31,7.38,7.78,7.2,7.2,2.5,174361.2,130146.826,0.17999999999999972,湖南,塑料,20021219,
600458.SH,时代新材,20200422,6.99,7.2,7.2,6.95,7.07,1.8388,85282.43,60393.941,0.1299999999999999,湖南,塑料,20021219,
600458.SH,时代新材,20200421,7.12,7.07,7.17,6.96,7.15,-1.1189,74583.72,52483.388,-0.08000000000000007,湖南,塑料,20021219,
600458.SH,时代新材,20200420,7.18,7.15,7.33,7.1,7.05,1.4184,103142.76,74235.352,0.10000000000000053,湖南,塑料,20021219,
