数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
002434.SZ,万里扬,20200618,8.66,8.75,8.76,8.63,8.66,1.0393,47678.93,41598.051,0.08999999999999986,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200617,8.72,8.66,8.73,8.63,8.7,-0.4598,44865.54,38939.083,-0.03999999999999915,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200616,8.77,8.7,8.82,8.65,8.75,-0.5714,74243.55,64648.762,-0.05000000000000071,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200615,8.78,8.75,8.86,8.6,8.8,-0.5682,49469.01,43293.884,-0.05000000000000071,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200612,8.79,8.8,8.86,8.66,8.73,0.8018,59870.68,52620.048,0.07000000000000028,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200611,8.6118,8.7304,8.8491,8.592,8.6118,1.3772,53286.4,47121.575,0.11859999999999893,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200610,8.7205,8.6118,8.7205,8.5623,8.7007,-1.0218,42208.8,36715.238,-0.08889999999999887,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200609,8.7502,8.7007,8.8095,8.6513,8.7205,-0.2271,38884.0,34241.642,-0.01980000000000004,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200608,8.7996,8.7205,8.8787,8.7205,8.7996,-0.8989,53592.79,47426.58,-0.07910000000000039,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200605,8.8886,8.7996,9.027,8.7007,8.8886,-1.0013,86053.49,76900.882,-0.08900000000000041,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200604,8.7996,8.8886,8.9479,8.681,8.7403,1.6967,101164.01,90254.267,0.14830000000000076,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200603,8.681,8.7403,8.8293,8.5623,8.681,0.6831,72881.57,64181.676,0.05930000000000035,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200602,8.8787,8.681,8.9479,8.6216,8.77,-1.0148,57656.76,50829.66,-0.08900000000000041,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200601,8.503,8.77,8.8293,8.4931,8.4832,3.3808,73196.89,64437.7,0.2867999999999995,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200529,8.5425,8.4832,8.6019,8.4437,8.4832,0.0,32653.01,28116.907,0.0,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200528,8.4634,8.4832,8.6019,8.414,8.4239,0.7039,32585.86,27990.717,0.05930000000000035,浙江,汽车配件,20100618,
002434.SZ,万里扬,20200527,8.6019,8.4239,8.6315,8.3844,8.592,-1.9565,34662.0,29651.407,-0.1681000000000008,浙江,汽车配件,20100618,
