数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
300199.SZ,翰宇药业,20200618,5.9,5.8,6.06,5.74,5.9,-1.6949,113881.18,66654.22,-0.10000000000000053,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200617,5.6,5.9,5.96,5.6,5.61,5.1693,191989.1,111789.425,0.29000000000000004,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200616,5.63,5.61,5.65,5.55,5.64,-0.5319,79323.13,44336.778,-0.02999999999999936,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200615,5.5,5.64,5.69,5.5,5.5,2.5455,97993.39,55213.88,0.13999999999999968,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200612,5.5,5.5,5.55,5.47,5.58,-1.4337,92603.73,50968.982,-0.08000000000000007,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200611,5.62,5.58,5.66,5.55,5.62,-0.7117,64683.55,36179.729,-0.040000000000000036,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200610,5.7,5.62,5.73,5.6,5.72,-1.7483,62267.88,35261.809,-0.09999999999999964,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200609,5.68,5.72,5.73,5.65,5.68,0.7042,40921.88,23278.347,0.040000000000000036,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200608,5.69,5.68,5.73,5.65,5.69,-0.1757,38145.07,21629.13,-0.010000000000000675,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200605,5.72,5.69,5.75,5.63,5.71,-0.3503,41505.65,23571.184,-0.019999999999999574,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200604,5.76,5.71,5.82,5.68,5.76,-0.8681,57434.97,32908.631,-0.04999999999999982,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200603,5.78,5.76,5.88,5.74,5.77,-0.1733,66954.77,38866.946,-0.009999999999999787,深圳,化学制药,20110407,
300199.SZ,翰宇药业,20200602,5.88,5.77,5.92,5.75,5.88,-1.8707,94025.45,54583.995,-0.11000000000000032,深圳,化学制药,20110407,
